RegionID,SizeRank,Neighborhood,RegionType,StateName,State,City,Metro,CountyName,Date,Prices,MeanPrices,Year,Month
154235,769,Charlestown,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,2776.9167603656447,2962.631469313053,2020,10
276331,581,Fenway,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,2659.7566174456038,2828.6903289246115,2020,10
272836,549,Back Bay,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,3564.512176374525,3847.794124931328,2020,10
275424,108,South Dorchester,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,1794.966556076328,1873.4845025739196,2020,10
155173,1521,North End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,3024.248266050274,3230.3247926825275,2020,10
272755,516,Allston,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,2000.7006150658272,2113.2324871309106,2020,10
155506,399,Roslindale,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,1822.9562093758725,1920.2079248491477,2020,10
275429,390,South End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,3473.906952015581,3729.6308579208667,2020,10
155995,361,West Roxbury,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,1570.3590792903422,1637.095155465328,2020,10
154775,322,Hyde Park,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,1432.9992517537373,1305.8311222361867,2020,10
54232,148,Roxbury,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,2177.9125418837807,2307.590541787514,2020,10
155633,292,South Boston,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,2836.4064832320005,3017.250891558661,2020,10
37575,235,Brighton,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,1997.037357640856,2113.4369888128317,2020,10
274702,429,North Dorchester,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,2105.8701226459893,2226.0081492037652,2020,10
153989,1739,Beacon Hill,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,3161.6228846666572,3380.800522796702,2020,10
154795,214,Jamaica Plain,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,2119.576523240094,2247.08353227888,2020,10
416396,2254,Chinatown,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,3418.1445812532334,2641.8030403023877,2020,10
154380,13048,Downtown Crossing,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,5288.156145762248,5743.396591279594,2020,10
270824,5321,Downtown,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,3766.8344262952755,3320.36622783838,2020,10
153980,6106,Bay Village,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,3648.5945345514547,3903.6078962776683,2020,10
273181,2948,West End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2020-10,2782.4979278018054,3109.58092625612,2020,10
403296,4315,Lathrop Homes,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2712.512328700579,2745.909476479918,2020,10
403298,4695,Goose Island,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2797.4417331518034,2905.523757177449,2020,10
269615,511,West Town,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2834.51331593446,2834.0751542075577,2020,10
269597,436,Near North,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2582.6595286585703,2604.1117105424637,2020,10
403344,6905,Dearborn Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2346.375983995401,2331.9398945753796,2020,10
403343,8591,Printers Row,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2078.471775294063,2086.666609696988,2020,10
403345,9870,South Commons,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1067.8732185061212,1012.5556687313374,2020,10
403320,11090,Greektown,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2900.8580218930592,2977.5478612902652,2020,10
269608,285,South Shore,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,517.4104551150018,539.1600880543566,2020,10
269578,271,Edgewater,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1407.021735495933,1414.4027672271118,2020,10
273035,268,Bridgeport,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1773.5048760103034,1746.2808032228465,2020,10
269585,261,Humboldt Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1992.7331806213892,1982.3393205770758,2020,10
269607,259,South Loop,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2275.9942191297914,2320.386287330026,2020,10
275083,231,Portage Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1193.982402248898,1217.7551491860106,2020,10
269588,224,Jefferson Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1179.8260194736547,1691.5436687057324,2020,10
403313,3686,Fulton River District,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2754.7324954197093,2768.852863075667,2020,10
403297,8707,River West,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2685.8268357932266,2695.4354461562434,2020,10
33597,608,Ravenswood,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1856.1312006004798,1853.7777039698212,2020,10
403299,662,Streeterville,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2597.8829754620983,2646.0883807745936,2020,10
403262,1699,Budlong Woods,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1013.9775928775096,1057.8411172750402,2020,10
403307,1600,Wrightwood Neighbors,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2770.605072840444,2788.9833801909826,2020,10
403304,2522,Old Town Triangle,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2284.48627035489,2342.2065823019093,2020,10
403306,1505,Sheffield Neighbors,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,3017.31027617986,3057.859118871342,2020,10
403301,1436,Old Town,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2152.499342256312,2210.4728956076624,2020,10
269593,1282,The Loop,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2318.0632184449146,2391.7163404290004,2020,10
269590,1026,Lincoln Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2077.591447470728,2135.0174462435593,2020,10
269587,970,Irving Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1310.843697746541,1336.3962460830544,2020,10
403303,968,Gold Coast,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2054.925229069914,2060.059432094331,2020,10
403322,2726,West Loop Gate,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2643.5977768738608,2745.760859144898,2020,10
403342,2830,New Eastside,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,3145.7581085846273,3159.525983277053,2020,10
269603,882,O'Hare,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1056.8202136131392,1024.3349715418206,2020,10
403141,782,University Village - Little Italy,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2042.2894125349767,2048.3397584662102,2020,10
269573,774,Avondale,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2500.1221260707507,2532.875509933473,2020,10
403300,3091,River North,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2789.7055189467396,2846.613584115598,2020,10
269586,692,Hyde Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1131.9948744057942,1305.8311222361867,2020,10
137603,689,Bucktown,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2948.200095947956,2945.46257534342,2020,10
269600,653,North Center,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2271.3435984065172,2308.810250877299,2020,10
269599,889,Near West Side,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2750.4731315068066,2794.6629381695548,2020,10
269566,154,Albany Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1129.949668351582,1141.0692236609877,2020,10
269609,159,Uptown,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1414.5267524948683,1683.7999736331335,2020,10
269592,53,Logan Square,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,2105.4862796101365,2322.33585044503,2020,10
269605,171,Rogers Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1074.2489260751222,1100.3609191644666,2020,10
403169,106,West Rogers Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,998.318428262432,992.0834250687049,2020,10
269589,163,Lake View,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2020-10,1786.4252429527837,1828.4963695718068,2020,10
269950,7419,Art Center,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,2020-10,4746.766143151886,45070.66941715852,2020,10
268010,1374,Atwater Village,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3841.1365249993733,3841.2956234209196,2020,10
268097,493,Crenshaw,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2827.080180467076,2825.044241316323,2020,10
274359,440,Los Feliz,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3335.379563449122,3276.577119299464,2020,10
27484,457,Tujunga,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2691.325148419074,2674.7374469537513,2020,10
116206,368,Lincoln Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2733.354713219831,2677.5316372818847,2020,10
268548,131,Valley Glen,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2711.5361147506123,2685.641532362974,2020,10
114808,382,Eagle Rock,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3626.3301631397567,3664.5184329200306,2020,10
27080,85,Sherman Oaks,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2346.7474332347697,2379.278941239982,2020,10
113910,360,Brentwood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3493.0045560154695,3451.50406097152,2020,10
268316,2365,Montecito Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2855.750476289858,2773.077581197023,2020,10
21056,351,Venice,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,6697.030815026787,6733.604122587516,2020,10
274514,62,Mid City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3608.35344594525,3516.568414180527,2020,10
268134,529,Echo Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,4089.302537767082,4032.675371093934,2020,10
13176,112,Panorama City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1421.4549820040336,1485.56272095862,2020,10
48570,83,Woodland Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1796.8447904597226,1839.062574253881,2020,10
268236,82,Koreatown,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2218.830249883573,2240.379453915135,2020,10
116774,750,Mount Washington,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3836.8067042579537,2531.9543400307966,2020,10
40215,86,Pacoima,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1935.6558644307906,1851.4282482109206,2020,10
27328,866,Sunland,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2796.3964923185094,2728.130355536748,2020,10
54300,79,San Pedro,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2075.3503656468456,2089.6733824893495,2020,10
276514,886,Playa Del Rey,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2842.4939314101375,2836.2143542760277,2020,10
276023,99,Westlake,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2861.9858290538955,2437.906824365616,2020,10
40548,100,Reseda,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1545.8641373998455,1572.9958469383453,2020,10
46795,78,North Hollywood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2068.2726752771227,2094.5276670269773,2020,10
113886,75,Boyle Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2329.1097055645023,2283.0331217610146,2020,10
268057,628,Central City East,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3008.37280527122,2989.409442679399,2020,10
34213,74,Sylmar,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2119.4600934372525,2039.4690159021386,2020,10
41131,68,Sun Valley,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2369.6240899160075,2504.9262347637527,2020,10
41466,64,Van Nuys,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1634.6896651603595,1662.2219389844406,2020,10
275024,556,Pico-Robertson,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3536.1794945117617,3436.805569887309,2020,10
273825,540,Glassell Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3625.5956858372383,3609.8707630802837,2020,10
19810,538,Pacific Palisades,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,4118.45563685166,4365.749988406127,2020,10
118887,1179,West Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3283.3754887078703,3237.1850719809004,2020,10
113749,1200,Beverly Crest,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,5372.254618094811,5457.834064821552,2020,10
117954,338,Sawtelle,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3286.0411790575704,3183.7015986571537,2020,10
268581,502,West Adams,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3029.919184880064,2926.0314870702796,2020,10
274049,333,Hollywood Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3542.7384281853006,3502.363762500017,2020,10
268404,770,Pico-Union,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2172.1986454810226,2192.7590894336977,2020,10
115729,330,Park Mesa Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2354.0819338501283,2308.87030893776,2020,10
114246,3269,Century City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3671.8831645106366,3711.3136005978495,2020,10
30731,157,Canoga Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1439.1081182890393,1447.753099671827,2020,10
13327,3731,Playa Vista,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3569.657278132846,3514.458719384986,2020,10
403184,331,Del Rey,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3784.078424624009,3773.591548359918,2020,10
274517,258,Mid Wilshire,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2631.642447333312,2681.8218022405517,2020,10
273930,255,Harbor Gateway,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2460.3346048794883,2398.0087489881657,2020,10
118849,253,Watts,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1929.240744494808,1876.1147575560813,2020,10
116415,238,Mar Vista,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3644.2606544900486,3518.4033398492093,2020,10
47950,283,Tarzana,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1515.6735249228996,1567.602136030855,2020,10
32059,18,Hollywood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3245.1518517474365,3200.768776895221,2020,10
114914,219,El Sereno,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2612.1454134846413,2539.278310194901,2020,10
117183,217,Palms,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3122.6841818086314,2967.4620211127867,2020,10
276450,208,Mid City West,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3290.930846134476,3212.6790998238907,2020,10
51906,201,Encino,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1586.7431923001536,1614.4213144713542,2020,10
32368,199,Lake Balboa,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2025.0463747317033,2028.5488216028125,2020,10
27987,195,Winnetka,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1348.3462412764313,1405.8691946058004,2020,10
268496,8,Southeast Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2009.5709893296894,1943.873067974937,2020,10
115609,181,Highland Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3207.087437139297,3318.0939929335036,2020,10
118208,4,South Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2333.942874387368,2285.6139869376307,2020,10
273197,165,Central City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2167.1651646665605,2138.9214964967123,2020,10
118920,160,Westwood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3495.5675222669147,3398.320104818708,2020,10
403191,2819,Elysian Valley,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3795.9584665871216,3720.48329691693,2020,10
37835,304,Chatsworth,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1501.5797786424064,1575.7611831544275,2020,10
13017,136,North Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,1562.2178138419338,1559.0930068642385,2020,10
7877,301,Westchester,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2326.721370280089,2281.073374144993,2020,10
268118,312,Downtown,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,3035.7744584805605,3320.36622783838,2020,10
268473,296,Silver Lake,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,4088.6656483579054,4054.709967352396,2020,10
47880,298,Studio City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020-10,2725.6555420556692,2753.312784340822,2020,10
270841,5608,DUMBO,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,4607.148419672794,5017.489038390151,2020,10
199001,17,Williamsburg,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,3781.6385908103007,4145.857518345901,2020,10
270875,66,Lower East Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,3168.1022524516557,3378.2762352333625,2020,10
272902,16,Bedford Stuyvesant,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,3101.9336659712944,3262.938349459094,2020,10
18131,70,Flushing,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,1834.1043875200887,1947.6723331118053,2020,10
270968,914,Windsor Terrace,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,2698.193057348902,2856.7053526684817,2020,10
270945,40,Sunset Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,2120.871543333857,2240.3575589383504,2020,10
272816,14,Astoria,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,2044.2248710550182,2134.3530317554346,2020,10
195267,25,Harlem,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,2357.363945637791,2531.6636263879896,2020,10
194430,9,East New York,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,1705.692914890428,1802.5539755046048,2020,10
272869,887,Battery Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,3433.1825406214457,3811.618163407794,2020,10
196620,2810,New Springville,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,2020-10,1387.3434521553584,1560.9416626703173,2020,10
10957,38,Corona,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,1531.5054840208352,1585.6890714830813,2020,10
270885,828,Midtown,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,4673.4125219762955,4967.243917909808,2020,10
194379,35,East Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,1352.1124407901023,1366.1149224294106,2020,10
273903,819,Greenwood,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,3209.283899598545,2485.0547951977046,2020,10
270957,5,Upper East Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,3351.588148703945,3627.116534838361,2020,10
193587,34,Bushwick,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,2328.7903871454055,2405.166070524449,2020,10
198687,11,Washington Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,2110.0830311101736,2274.194832952323,2020,10
32192,1058,Jamaica Estates,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,916.3931345803771,966.0912761991885,2020,10
343219,1112,Riverdale,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,2020-10,1108.0217547553673,1152.6411509667719,2020,10
270811,1063,Carroll Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,3942.3105327055578,3991.4218249564246,2020,10
403223,48,Elmhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,1614.5326132854384,1660.7911790532398,2020,10
403131,54,Sheepshead Bay,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,1295.4333513387182,1340.569378166898,2020,10
270928,1538,SoHo,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,6113.356537934953,6504.329397837376,2020,10
193285,45,Bensonhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,1607.6602498105024,1674.3970150044759,2020,10
274627,1627,Murray Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,3550.977429509075,2653.1036114058766,2020,10
270825,1448,Downtown,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,3235.4504593477977,3320.36622783838,2020,10
193640,59,Canarsie,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,1943.938032548984,1999.9574655243543,2020,10
25294,24,Jamaica,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,1453.0392353111756,1486.5427548098075,2020,10
270817,41,Concourse,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,2020-10,1262.2989122913891,1231.336614942798,2020,10
5837,173,Maspeth,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,2618.6570314200726,2710.335683819153,2020,10
270800,1257,Bay Terrace,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,1517.9899950464994,1633.3900748934893,2020,10
343222,29,Williamsbridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,2020-10,1439.542849501468,1424.9375296478288,2020,10
403222,23,Crown Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,2600.7048324608754,2671.8076088368457,2020,10
194737,20,Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,1550.5704423196155,1619.2521595359153,2020,10
55801,1148,Glen Oaks,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2020-10,1320.5969949449993,1376.7873152417662,2020,10
270828,30,East Harlem,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,2573.61654501832,2740.2431700440757,2020,10
270816,2238,Cobble Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,3547.109038671898,3710.5895098047145,2020,10
193189,174,Bay Ridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,1662.3382827670994,1745.3301687950402,2020,10
272994,1273,Boerum Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2020-10,3404.083645101789,3565.3530875727147,2020,10
270958,3,Upper West Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2020-10,3718.9467802922422,4018.7845756170805,2020,10
