City,date,rental_price,roomtype
Boston,2018-01,2575.882353,1bed
Boston,2018-02,2604.117647,1bed
Boston,2018-03,2604.705882,1bed
Boston,2018-04,2614.941176,1bed
Boston,2018-05,2636.588235,1bed
Boston,2018-06,2649.529412,1bed
Boston,2018-07,2646.470588,1bed
Boston,2018-08,2631.352941,1bed
Boston,2018-09,2617.235294,1bed
Boston,2018-10,2617.882353,1bed
Boston,2018-11,2607.705882,1bed
Boston,2018-12,2615.470588,1bed
Boston,2019-01,2644.588235,1bed
Boston,2019-02,2651,1bed
Boston,2019-03,2681.529412,1bed
Boston,2019-04,2709.117647,1bed
Boston,2019-05,2728.411765,1bed
Boston,2019-06,2741.411765,1bed
Boston,2019-07,2743.235294,1bed
Boston,2019-08,2751.235294,1bed
Boston,2019-09,2722.823529,1bed
Boston,2019-10,2705.470588,1bed
Boston,2019-11,2704.470588,1bed
Boston,2019-12,2702,1bed
Boston,2020-01,2722.764706,1bed
Boston,2020-02,2762.529412,1bed
Boston,2020-03,2779.176471,1bed
Boston,2020-04,2754.294118,1bed
Boston,2020-05,2742.823529,1bed
Boston,2020-06,2723.823529,1bed
Boston,2020-07,2692.764706,1bed
Boston,2020-08,2616.470588,1bed
Boston,2020-09,2559.294118,1bed
Boston,2020-10,2495.294118,1bed
Boston,2020-11,2462.117647,1bed
Boston,2020-12,2460.529412,1bed
Boston,2021-01,2496,1bed
Boston,2021-02,2526.411765,1bed
Boston,2021-03,2580.5625,1bed
Boston,2021-04,2614.529412,1bed
Boston,2021-05,2658.411765,1bed
Boston,2021-06,2703.117647,1bed
Boston,2021-07,2733.941176,1bed
Boston,2021-08,2765.235294,1bed
Boston,2021-09,2779.058824,1bed
Boston,2021-10,2772.941176,1bed
Boston,2021-11,2810.764706,1bed
Boston,2021-12,2820.117647,1bed
Boston,2022-01,2850.117647,1bed
Boston,2022-02,2854.647059,1bed
Boston,2022-03,2891.058824,1bed
Chicago,2018-01,1586.466667,1bed
Chicago,2018-02,1602.333333,1bed
Chicago,2018-03,1609.733333,1bed
Chicago,2018-04,1618.933333,1bed
Chicago,2018-05,1633.366667,1bed
Chicago,2018-06,1642.7,1bed
Chicago,2018-07,1643.966667,1bed
Chicago,2018-08,1642.766667,1bed
Chicago,2018-09,1635.1,1bed
Chicago,2018-10,1625.7,1bed
Chicago,2018-11,1620.533333,1bed
Chicago,2018-12,1614,1bed
Chicago,2019-01,1621.2,1bed
Chicago,2019-02,1629.333333,1bed
Chicago,2019-03,1644.633333,1bed
Chicago,2019-04,1660.433333,1bed
Chicago,2019-05,1673.866667,1bed
Chicago,2019-06,1687.933333,1bed
Chicago,2019-07,1695.7,1bed
Chicago,2019-08,1698.366667,1bed
Chicago,2019-09,1687,1bed
Chicago,2019-10,1681.266667,1bed
Chicago,2019-11,1667.3,1bed
Chicago,2019-12,1664.766667,1bed
Chicago,2020-01,1671.966667,1bed
Chicago,2020-02,1683.033333,1bed
Chicago,2020-03,1692.7,1bed
Chicago,2020-04,1689.833333,1bed
Chicago,2020-05,1688.3,1bed
Chicago,2020-06,1664.096774,1bed
Chicago,2020-07,1657.774194,1bed
Chicago,2020-08,1642.903226,1bed
Chicago,2020-09,1606.870968,1bed
Chicago,2020-10,1589.75,1bed
Chicago,2020-11,1569.96875,1bed
Chicago,2020-12,1570.78125,1bed
Chicago,2021-01,1577.21875,1bed
Chicago,2021-02,1583.09375,1bed
Chicago,2021-03,1607.580645,1bed
Chicago,2021-04,1629.15625,1bed
Chicago,2021-05,1658.483871,1bed
Chicago,2021-06,1690.5,1bed
Chicago,2021-07,1702.625,1bed
Chicago,2021-08,1718.15625,1bed
Chicago,2021-09,1707.4375,1bed
Chicago,2021-10,1710.53125,1bed
Chicago,2021-11,1707.5,1bed
Chicago,2021-12,1717.46875,1bed
Chicago,2022-01,1734.5,1bed
Chicago,2022-02,1754.4375,1bed
Chicago,2022-03,1777.5625,1bed
Detroit,2020-05,901,1bed
Detroit,2020-06,910,1bed
Detroit,2020-07,787.5,1bed
Detroit,2020-08,850.5,1bed
Detroit,2020-09,867.5,1bed
Detroit,2020-10,852.5,1bed
Detroit,2020-11,883,1bed
Detroit,2020-12,871,1bed
Detroit,2021-01,864.6666667,1bed
Detroit,2021-02,980.5,1bed
Detroit,2021-03,857,1bed
Detroit,2021-04,852,1bed
Detroit,2021-05,892,1bed
Detroit,2021-06,858,1bed
Detroit,2021-07,904,1bed
Detroit,2021-08,914.5,1bed
Detroit,2021-09,996.6666667,1bed
Detroit,2021-10,991.6666667,1bed
Detroit,2021-11,992.6666667,1bed
Detroit,2021-12,977.6666667,1bed
Detroit,2022-01,1000.333333,1bed
Detroit,2022-02,999.6666667,1bed
Detroit,2022-03,1024.333333,1bed
Los Angeles,2018-01,2458.787234,1bed
Los Angeles,2018-02,2467.617021,1bed
Los Angeles,2018-03,2458.625,1bed
Los Angeles,2018-04,2473.104167,1bed
Los Angeles,2018-05,2490.666667,1bed
Los Angeles,2018-06,2505.541667,1bed
Los Angeles,2018-07,2512.208333,1bed
Los Angeles,2018-08,2530.75,1bed
Los Angeles,2018-09,2541.354167,1bed
Los Angeles,2018-10,2543.770833,1bed
Los Angeles,2018-11,2546.541667,1bed
Los Angeles,2018-12,2554.3125,1bed
Los Angeles,2019-01,2565.3125,1bed
Los Angeles,2019-02,2569.5625,1bed
Los Angeles,2019-03,2576,1bed
Los Angeles,2019-04,2585.770833,1bed
Los Angeles,2019-05,2602.208333,1bed
Los Angeles,2019-06,2606.229167,1bed
Los Angeles,2019-07,2614.125,1bed
Los Angeles,2019-08,2623.666667,1bed
Los Angeles,2019-09,2621.625,1bed
Los Angeles,2019-10,2612.416667,1bed
Los Angeles,2019-11,2618.479167,1bed
Los Angeles,2019-12,2632.479167,1bed
Los Angeles,2020-01,2639.3125,1bed
Los Angeles,2020-02,2633.8125,1bed
Los Angeles,2020-03,2644.416667,1bed
Los Angeles,2020-04,2542.404255,1bed
Los Angeles,2020-05,2616.5,1bed
Los Angeles,2020-06,2607.854167,1bed
Los Angeles,2020-07,2611.854167,1bed
Los Angeles,2020-08,2610.229167,1bed
Los Angeles,2020-09,2600.833333,1bed
Los Angeles,2020-10,2596.729167,1bed
Los Angeles,2020-11,2593.208333,1bed
Los Angeles,2020-12,2574.22449,1bed
Los Angeles,2021-01,2566.938776,1bed
Los Angeles,2021-02,2572.061224,1bed
Los Angeles,2021-03,2575.938776,1bed
Los Angeles,2021-04,2603.061224,1bed
Los Angeles,2021-05,2651.666667,1bed
Los Angeles,2021-06,2590.468085,1bed
Los Angeles,2021-07,2722.458333,1bed
Los Angeles,2021-08,2747.183673,1bed
Los Angeles,2021-09,2779.042553,1bed
Los Angeles,2021-10,2788.276596,1bed
Los Angeles,2021-11,2749.06383,1bed
Los Angeles,2021-12,2869.489362,1bed
Los Angeles,2022-01,2878.729167,1bed
Los Angeles,2022-02,2902.244898,1bed
Los Angeles,2022-03,2924.122449,1bed
New York,2018-01,2686.273973,1bed
New York,2018-02,2690.808219,1bed
New York,2018-03,2705.219178,1bed
New York,2018-04,2721.328767,1bed
New York,2018-05,2740.369863,1bed
New York,2018-06,2754.054795,1bed
New York,2018-07,2771.876712,1bed
New York,2018-08,2792.944444,1bed
New York,2018-09,2794.430556,1bed
New York,2018-10,2779.136986,1bed
New York,2018-11,2765.972222,1bed
New York,2018-12,2750.260274,1bed
New York,2019-01,2744.123288,1bed
New York,2019-02,2750,1bed
New York,2019-03,2767.69863,1bed
New York,2019-04,2775.351351,1bed
New York,2019-05,2804.094595,1bed
New York,2019-06,2826.067568,1bed
New York,2019-07,2845.121622,1bed
New York,2019-08,2851.351351,1bed
New York,2019-09,2849.013514,1bed
New York,2019-10,2836.216216,1bed
New York,2019-11,2821.5,1bed
New York,2019-12,2824.863014,1bed
New York,2020-01,2818.297297,1bed
New York,2020-02,2830.324324,1bed
New York,2020-03,2840.121622,1bed
New York,2020-04,2839.712329,1bed
New York,2020-05,2807.351351,1bed
New York,2020-06,2766.026667,1bed
New York,2020-07,2743.959459,1bed
New York,2020-08,2666.626667,1bed
New York,2020-09,2598.671233,1bed
New York,2020-10,2553.6,1bed
New York,2020-11,2524.121622,1bed
New York,2020-12,2489.08,1bed
New York,2021-01,2478.413333,1bed
New York,2021-02,2489.266667,1bed
New York,2021-03,2511.64,1bed
New York,2021-04,2549.266667,1bed
New York,2021-05,2605.466667,1bed
New York,2021-06,2673.466667,1bed
New York,2021-07,2767.540541,1bed
New York,2021-08,2821,1bed
New York,2021-09,2871.175676,1bed
New York,2021-10,2878.592105,1bed
New York,2021-11,2891.87013,1bed
New York,2021-12,2927.421053,1bed
New York,2022-01,2943.38961,1bed
New York,2022-02,2984.987013,1bed
New York,2022-03,3039.789474,1bed
Philadelphia,2018-01,1518.058824,1bed
Philadelphia,2018-02,1533.764706,1bed
Philadelphia,2018-03,1546.823529,1bed
Philadelphia,2018-04,1555.294118,1bed
Philadelphia,2018-05,1559.176471,1bed
Philadelphia,2018-06,1566,1bed
Philadelphia,2018-07,1568.294118,1bed
Philadelphia,2018-08,1571.529412,1bed
Philadelphia,2018-09,1568.588235,1bed
Philadelphia,2018-10,1566.352941,1bed
Philadelphia,2018-11,1568.882353,1bed
Philadelphia,2018-12,1573.823529,1bed
Philadelphia,2019-01,1575.176471,1bed
Philadelphia,2019-02,1578.277778,1bed
Philadelphia,2019-03,1588.555556,1bed
Philadelphia,2019-04,1597.722222,1bed
Philadelphia,2019-05,1601.5,1bed
Philadelphia,2019-06,1612.666667,1bed
Philadelphia,2019-07,1616.722222,1bed
Philadelphia,2019-08,1614.277778,1bed
Philadelphia,2019-09,1610.5,1bed
Philadelphia,2019-10,1584.421053,1bed
Philadelphia,2019-11,1585.105263,1bed
Philadelphia,2019-12,1582.157895,1bed
Philadelphia,2020-01,1586.421053,1bed
Philadelphia,2020-02,1600.894737,1bed
Philadelphia,2020-03,1598.052632,1bed
Philadelphia,2020-04,1561.95,1bed
Philadelphia,2020-05,1563.9,1bed
Philadelphia,2020-06,1567.55,1bed
Philadelphia,2020-07,1569.45,1bed
Philadelphia,2020-08,1573.5,1bed
Philadelphia,2020-09,1537.666667,1bed
Philadelphia,2020-10,1530.428571,1bed
Philadelphia,2020-11,1525.238095,1bed
Philadelphia,2020-12,1527.809524,1bed
Philadelphia,2021-01,1509.590909,1bed
Philadelphia,2021-02,1513.636364,1bed
Philadelphia,2021-03,1549.190476,1bed
Philadelphia,2021-04,1536.454545,1bed
Philadelphia,2021-05,1553.727273,1bed
Philadelphia,2021-06,1603.5,1bed
Philadelphia,2021-07,1593,1bed
Philadelphia,2021-08,1619.217391,1bed
Philadelphia,2021-09,1616.434783,1bed
Philadelphia,2021-10,1656.181818,1bed
Philadelphia,2021-11,1638.173913,1bed
Philadelphia,2021-12,1655.217391,1bed
Philadelphia,2022-01,1641.083333,1bed
Philadelphia,2022-02,1659.541667,1bed
Philadelphia,2022-03,1668.083333,1bed
Pittsburgh,2018-01,1325.5,1bed
Pittsburgh,2018-02,1340.5,1bed
Pittsburgh,2018-03,1353,1bed
Pittsburgh,2018-04,1369.5,1bed
Pittsburgh,2018-05,1365.5,1bed
Pittsburgh,2018-06,1384,1bed
Pittsburgh,2018-07,1382.5,1bed
Pittsburgh,2018-08,1374.5,1bed
Pittsburgh,2018-09,1358,1bed
Pittsburgh,2018-10,1361,1bed
Pittsburgh,2018-11,1364,1bed
Pittsburgh,2018-12,1350,1bed
Pittsburgh,2019-01,1363.5,1bed
Pittsburgh,2019-02,1378.5,1bed
Pittsburgh,2019-03,1381,1bed
Pittsburgh,2019-04,1401,1bed
Pittsburgh,2019-05,1402.5,1bed
Pittsburgh,2019-06,1396.5,1bed
Pittsburgh,2019-07,1400.5,1bed
Pittsburgh,2019-08,1407,1bed
Pittsburgh,2019-09,1410,1bed
Pittsburgh,2019-10,1406,1bed
Pittsburgh,2019-11,1414.5,1bed
Pittsburgh,2019-12,1435,1bed
Pittsburgh,2020-01,1427.5,1bed
Pittsburgh,2020-02,1434,1bed
Pittsburgh,2020-03,1438.5,1bed
Pittsburgh,2020-04,1439,1bed
Pittsburgh,2020-05,1429.5,1bed
Pittsburgh,2020-06,1429.5,1bed
Pittsburgh,2020-07,1429.5,1bed
Pittsburgh,2020-08,1436.5,1bed
Pittsburgh,2020-09,1432,1bed
Pittsburgh,2020-10,1441,1bed
Pittsburgh,2020-11,1459.5,1bed
Pittsburgh,2020-12,1451.5,1bed
Pittsburgh,2021-01,1448.666667,1bed
Pittsburgh,2021-02,1464.333333,1bed
Pittsburgh,2021-03,1454.333333,1bed
Pittsburgh,2021-04,1455.333333,1bed
Pittsburgh,2021-05,1471,1bed
Pittsburgh,2021-06,1466.666667,1bed
Pittsburgh,2021-07,1483.666667,1bed
Pittsburgh,2021-08,1491,1bed
Pittsburgh,2021-09,1517,1bed
Pittsburgh,2021-10,1513,1bed
Pittsburgh,2021-11,1534.333333,1bed
Pittsburgh,2021-12,1526.333333,1bed
Pittsburgh,2022-01,1522,1bed
Pittsburgh,2022-02,1529,1bed
Pittsburgh,2022-03,1544.333333,1bed
San Francisco,2018-01,3512.357143,1bed
San Francisco,2018-02,3503.357143,1bed
San Francisco,2018-03,3518.642857,1bed
San Francisco,2018-04,3519.928571,1bed
San Francisco,2018-05,3551.857143,1bed
San Francisco,2018-06,3568.785714,1bed
San Francisco,2018-07,3576.571429,1bed
San Francisco,2018-08,3622.214286,1bed
San Francisco,2018-09,3640.071429,1bed
San Francisco,2018-10,3619.928571,1bed
San Francisco,2018-11,3599.5,1bed
San Francisco,2018-12,3611.642857,1bed
San Francisco,2019-01,3606.642857,1bed
San Francisco,2019-02,3620.857143,1bed
San Francisco,2019-03,3635.642857,1bed
San Francisco,2019-04,3619.285714,1bed
San Francisco,2019-05,3667.5,1bed
San Francisco,2019-06,3703.571429,1bed
San Francisco,2019-07,3718.071429,1bed
San Francisco,2019-08,3728.142857,1bed
San Francisco,2019-09,3707,1bed
San Francisco,2019-10,3680.285714,1bed
San Francisco,2019-11,3690.642857,1bed
San Francisco,2019-12,3661.785714,1bed
San Francisco,2020-01,3664.357143,1bed
San Francisco,2020-02,3702,1bed
San Francisco,2020-03,3665.428571,1bed
San Francisco,2020-04,3633.857143,1bed
San Francisco,2020-05,3605.714286,1bed
San Francisco,2020-06,3574.642857,1bed
San Francisco,2020-07,3511.357143,1bed
San Francisco,2020-08,3425.428571,1bed
San Francisco,2020-09,3332.785714,1bed
San Francisco,2020-10,3242.785714,1bed
San Francisco,2020-11,3189.5,1bed
San Francisco,2020-12,3125.285714,1bed
San Francisco,2021-01,3121.571429,1bed
San Francisco,2021-02,3150.071429,1bed
San Francisco,2021-03,3175.642857,1bed
San Francisco,2021-04,3217.785714,1bed
San Francisco,2021-05,3247.714286,1bed
San Francisco,2021-06,3316.214286,1bed
San Francisco,2021-07,3383.071429,1bed
San Francisco,2021-08,3413.5,1bed
San Francisco,2021-09,3440.571429,1bed
San Francisco,2021-10,3423.142857,1bed
San Francisco,2021-11,3413.142857,1bed
San Francisco,2021-12,3422.571429,1bed
San Francisco,2022-01,3447.285714,1bed
San Francisco,2022-02,3491.076923,1bed
San Francisco,2022-03,3480.142857,1bed
Seattle,2018-01,1856.882353,1bed
Seattle,2018-02,1866.058824,1bed
Seattle,2018-03,1878.647059,1bed
Seattle,2018-04,1893.705882,1bed
Seattle,2018-05,1907.529412,1bed
Seattle,2018-06,1923.764706,1bed
Seattle,2018-07,1923.294118,1bed
Seattle,2018-08,1923,1bed
Seattle,2018-09,1918.470588,1bed
Seattle,2018-10,1910.125,1bed
Seattle,2018-11,1897.176471,1bed
Seattle,2018-12,1892.529412,1bed
Seattle,2019-01,1900.647059,1bed
Seattle,2019-02,1909.823529,1bed
Seattle,2019-03,1922.882353,1bed
Seattle,2019-04,1938.294118,1bed
Seattle,2019-05,1957.117647,1bed
Seattle,2019-06,1973.117647,1bed
Seattle,2019-07,1988.529412,1bed
Seattle,2019-08,1993.352941,1bed
Seattle,2019-09,1979.352941,1bed
Seattle,2019-10,1973.764706,1bed
Seattle,2019-11,1961.470588,1bed
Seattle,2019-12,1964.176471,1bed
Seattle,2020-01,1984.058824,1bed
Seattle,2020-02,2003.529412,1bed
Seattle,2020-03,2018.235294,1bed
Seattle,2020-04,2013.235294,1bed
Seattle,2020-05,1999.058824,1bed
Seattle,2020-06,2000.058824,1bed
Seattle,2020-07,1989.176471,1bed
Seattle,2020-08,1968.941176,1bed
Seattle,2020-09,1940.117647,1bed
Seattle,2020-10,1886,1bed
Seattle,2020-11,1838.823529,1bed
Seattle,2020-12,1811.117647,1bed
Seattle,2021-01,1809.823529,1bed
Seattle,2021-02,1814.470588,1bed
Seattle,2021-03,1839.0625,1bed
Seattle,2021-04,1869.058824,1bed
Seattle,2021-05,1908.882353,1bed
Seattle,2021-06,1963.117647,1bed
Seattle,2021-07,2016.588235,1bed
Seattle,2021-08,2061,1bed
Seattle,2021-09,2091.588235,1bed
Seattle,2021-10,2101.117647,1bed
Seattle,2021-11,2113.882353,1bed
Seattle,2021-12,2109.941176,1bed
Seattle,2022-01,2111.470588,1bed
Seattle,2022-02,2123.764706,1bed
Seattle,2022-03,2136.941176,1bed
Washington,2018-01,2029.133333,1bed
Washington,2018-02,2041.866667,1bed
Washington,2018-03,2043.133333,1bed
Washington,2018-04,2056.2,1bed
Washington,2018-05,2074.933333,1bed
Washington,2018-06,2088.2,1bed
Washington,2018-07,2099.933333,1bed
Washington,2018-08,2106.066667,1bed
Washington,2018-09,2099.933333,1bed
Washington,2018-10,2084.266667,1bed
Washington,2018-11,2079.866667,1bed
Washington,2018-12,2081.266667,1bed
Washington,2019-01,2100.4,1bed
Washington,2019-02,2099.266667,1bed
Washington,2019-03,2105.533333,1bed
Washington,2019-04,2118.666667,1bed
Washington,2019-05,2133.066667,1bed
Washington,2019-06,2147.733333,1bed
Washington,2019-07,2156.133333,1bed
Washington,2019-08,2156.066667,1bed
Washington,2019-09,2161.533333,1bed
Washington,2019-10,2159.666667,1bed
Washington,2019-11,2152.4,1bed
Washington,2019-12,2141.533333,1bed
Washington,2020-01,2150.266667,1bed
Washington,2020-02,2155.466667,1bed
Washington,2020-03,2162.4,1bed
Washington,2020-04,2163.333333,1bed
Washington,2020-05,2148.466667,1bed
Washington,2020-06,2146.333333,1bed
Washington,2020-07,2141.533333,1bed
Washington,2020-08,2123.066667,1bed
Washington,2020-09,2112.266667,1bed
Washington,2020-10,2079.6,1bed
Washington,2020-11,2077.4,1bed
Washington,2020-12,2055.8,1bed
Washington,2021-01,2048.133333,1bed
Washington,2021-02,2050.8,1bed
Washington,2021-03,2049.533333,1bed
Washington,2021-04,2060.733333,1bed
Washington,2021-05,2087.466667,1bed
Washington,2021-06,2121.133333,1bed
Washington,2021-07,2141,1bed
Washington,2021-08,2180,1bed
Washington,2021-09,2229.714286,1bed
Washington,2021-10,2216.6,1bed
Washington,2021-11,2230.333333,1bed
Washington,2021-12,2235.533333,1bed
Washington,2022-01,2251.866667,1bed
Washington,2022-02,2256.533333,1bed
Washington,2022-03,2265.4,1bed
Boston,2018-01,4004.549686,2beds
Boston,2018-02,4046.965907,2beds
Boston,2018-03,4040.320266,2beds
Boston,2018-04,4046.58723,2beds
Boston,2018-05,4069.046907,2beds
Boston,2018-06,4077.13783,2beds
Boston,2018-07,4065.756303,2beds
Boston,2018-08,4042.850476,2beds
Boston,2018-09,4023.001788,2beds
Boston,2018-10,4023.464435,2beds
Boston,2018-11,4004.674003,2beds
Boston,2018-12,4009.163724,2beds
Boston,2019-01,4047.209244,2beds
Boston,2019-02,4057.809455,2beds
Boston,2019-03,4110.723049,2beds
Boston,2019-04,4155.867393,2beds
Boston,2019-05,4196.996965,2beds
Boston,2019-06,4224.422023,2beds
Boston,2019-07,4231.783408,2beds
Boston,2019-08,4244.922457,2beds
Boston,2019-09,4194.990733,2beds
Boston,2019-10,4162.881937,2beds
Boston,2019-11,4165.07872,2beds
Boston,2019-12,4163.966463,2beds
Boston,2020-01,4191.649114,2beds
Boston,2020-02,4248.680877,2beds
Boston,2020-03,4272.489883,2beds
Boston,2020-04,4233.057334,2beds
Boston,2020-05,4211.896496,2beds
Boston,2020-06,4177.006581,2beds
Boston,2020-07,4123.335124,2beds
Boston,2020-08,4005.394989,2beds
Boston,2020-09,3925.219399,2beds
Boston,2020-10,3832.952662,2beds
Boston,2020-11,3780.853674,2beds
Boston,2020-12,3779.196869,2beds
Boston,2021-01,3842.022698,2beds
Boston,2021-02,3893.858324,2beds
Boston,2021-03,4035.2598,2beds
Boston,2021-04,4027.108001,2beds
Boston,2021-05,4096.367361,2beds
Boston,2021-06,4174.7892,2beds
Boston,2021-07,4226.703115,2beds
Boston,2021-08,4279.118003,2beds
Boston,2021-09,4297.437911,2beds
Boston,2021-10,4288.133256,2beds
Boston,2021-11,4351.868373,2beds
Boston,2021-12,4373.232328,2beds
Boston,2022-01,4420.655312,2beds
Boston,2022-02,4428.146722,2beds
Boston,2022-03,4480.970476,2beds
Chicago,2018-01,2524.753192,2beds
Chicago,2018-02,2544.594822,2beds
Chicago,2018-03,2553.762321,2beds
Chicago,2018-04,2571.405074,2beds
Chicago,2018-05,2592.792179,2beds
Chicago,2018-06,2604.329198,2beds
Chicago,2018-07,2599.020959,2beds
Chicago,2018-08,2591.786522,2beds
Chicago,2018-09,2572.167378,2beds
Chicago,2018-10,2549.434146,2beds
Chicago,2018-11,2536.266567,2beds
Chicago,2018-12,2522.839139,2beds
Chicago,2019-01,2537.636751,2beds
Chicago,2019-02,2554.708684,2beds
Chicago,2019-03,2579.729539,2beds
Chicago,2019-04,2601.596044,2beds
Chicago,2019-05,2622.296084,2beds
Chicago,2019-06,2645.868691,2beds
Chicago,2019-07,2658.66387,2beds
Chicago,2019-08,2661.035253,2beds
Chicago,2019-09,2642.393894,2beds
Chicago,2019-10,2630.601987,2beds
Chicago,2019-11,2608.754548,2beds
Chicago,2019-12,2607.800127,2beds
Chicago,2020-01,2622.184308,2beds
Chicago,2020-02,2635.424934,2beds
Chicago,2020-03,2646.559653,2beds
Chicago,2020-04,2635.18431,2beds
Chicago,2020-05,2629.992872,2beds
Chicago,2020-06,2595.623074,2beds
Chicago,2020-07,2586.868848,2beds
Chicago,2020-08,2570.292541,2beds
Chicago,2020-09,2525.157512,2beds
Chicago,2020-10,2495.375322,2beds
Chicago,2020-11,2460.4029,2beds
Chicago,2020-12,2458.844153,2beds
Chicago,2021-01,2470.859702,2beds
Chicago,2021-02,2489.33622,2beds
Chicago,2021-03,2525.817118,2beds
Chicago,2021-04,2574.804696,2beds
Chicago,2021-05,2626.906406,2beds
Chicago,2021-06,2675.721839,2beds
Chicago,2021-07,2700.17153,2beds
Chicago,2021-08,2734.557465,2beds
Chicago,2021-09,2720.178041,2beds
Chicago,2021-10,2724.455579,2beds
Chicago,2021-11,2722.916283,2beds
Chicago,2021-12,2741.973742,2beds
Chicago,2022-01,2772.450687,2beds
Chicago,2022-02,2800.994512,2beds
Chicago,2022-03,2841.045782,2beds
Detroit,2020-05,875.2975916,2beds
Detroit,2020-06,875.8954603,2beds
Detroit,2020-07,739.4074599,2beds
Detroit,2020-08,785.7866182,2beds
Detroit,2020-09,807.8816636,2beds
Detroit,2020-10,788.8578355,2beds
Detroit,2020-11,802.5792108,2beds
Detroit,2020-12,768.645701,2beds
Detroit,2021-01,761.5091113,2beds
Detroit,2021-02,837.1159067,2beds
Detroit,2021-03,793.0947329,2beds
Detroit,2021-04,778.9915124,2beds
Detroit,2021-05,778.8400425,2beds
Detroit,2021-06,805.0696124,2beds
Detroit,2021-07,854.0677706,2beds
Detroit,2021-08,861.9313242,2beds
Detroit,2021-09,872.7506682,2beds
Detroit,2021-10,877.8934766,2beds
Detroit,2021-11,882.1572115,2beds
Detroit,2021-12,859.9919,2beds
Detroit,2022-01,875.4861091,2beds
Detroit,2022-02,875.6716678,2beds
Detroit,2022-03,900.4011068,2beds
Los Angeles,2018-01,3785.101511,2beds
Los Angeles,2018-02,3808.807029,2beds
Los Angeles,2018-03,3800.677573,2beds
Los Angeles,2018-04,3829.682001,2beds
Los Angeles,2018-05,3862.266817,2beds
Los Angeles,2018-06,3890.326598,2beds
Los Angeles,2018-07,3898.557125,2beds
Los Angeles,2018-08,3913.322518,2beds
Los Angeles,2018-09,3925.780309,2beds
Los Angeles,2018-10,3929.295888,2beds
Los Angeles,2018-11,3941.861055,2beds
Los Angeles,2018-12,3963.604681,2beds
Los Angeles,2019-01,3978.214984,2beds
Los Angeles,2019-02,3977.529471,2beds
Los Angeles,2019-03,3982.54066,2beds
Los Angeles,2019-04,3995.216005,2beds
Los Angeles,2019-05,4030.930187,2beds
Los Angeles,2019-06,4041.172138,2beds
Los Angeles,2019-07,4048.914586,2beds
Los Angeles,2019-08,4063.027359,2beds
Los Angeles,2019-09,4052.564839,2beds
Los Angeles,2019-10,4042.010597,2beds
Los Angeles,2019-11,4055.710371,2beds
Los Angeles,2019-12,4077.051865,2beds
Los Angeles,2020-01,4097.07865,2beds
Los Angeles,2020-02,4098.269098,2beds
Los Angeles,2020-03,4143.95731,2beds
Los Angeles,2020-04,3875.849738,2beds
Los Angeles,2020-05,4117.789389,2beds
Los Angeles,2020-06,4098.751862,2beds
Los Angeles,2020-07,4107.484567,2beds
Los Angeles,2020-08,4106.33026,2beds
Los Angeles,2020-09,4107.28598,2beds
Los Angeles,2020-10,4104.372855,2beds
Los Angeles,2020-11,4086.274634,2beds
Los Angeles,2020-12,4010.83394,2beds
Los Angeles,2021-01,3990.50496,2beds
Los Angeles,2021-02,4003.318819,2beds
Los Angeles,2021-03,4017.409253,2beds
Los Angeles,2021-04,4085.350048,2beds
Los Angeles,2021-05,4198.956008,2beds
Los Angeles,2021-06,4004.823003,2beds
Los Angeles,2021-07,4373.091494,2beds
Los Angeles,2021-08,4414.698051,2beds
Los Angeles,2021-09,4534.91822,2beds
Los Angeles,2021-10,4495.581759,2beds
Los Angeles,2021-11,4342.986588,2beds
Los Angeles,2021-12,4687.70692,2beds
Los Angeles,2022-01,4683.939559,2beds
Los Angeles,2022-02,4714.631644,2beds
Los Angeles,2022-03,4749.215904,2beds
New York,2018-01,4623.640879,2beds
New York,2018-02,4702.685327,2beds
New York,2018-03,4726.926672,2beds
New York,2018-04,4750.489419,2beds
New York,2018-05,4778.177607,2beds
New York,2018-06,4800.085008,2beds
New York,2018-07,4834.209499,2beds
New York,2018-08,4871.906032,2beds
New York,2018-09,4874.50389,2beds
New York,2018-10,4849.616472,2beds
New York,2018-11,4839.54821,2beds
New York,2018-12,4809.628759,2beds
New York,2019-01,4802.547219,2beds
New York,2019-02,4817.633044,2beds
New York,2019-03,4850.709526,2beds
New York,2019-04,4860.266034,2beds
New York,2019-05,4910.967461,2beds
New York,2019-06,4950.82979,2beds
New York,2019-07,4992.840352,2beds
New York,2019-08,4977.671203,2beds
New York,2019-09,4966.821296,2beds
New York,2019-10,4939.073984,2beds
New York,2019-11,4921.192303,2beds
New York,2019-12,4901.192553,2beds
New York,2020-01,4924.599031,2beds
New York,2020-02,4946.778563,2beds
New York,2020-03,4965.713603,2beds
New York,2020-04,4969.77166,2beds
New York,2020-05,4906.962841,2beds
New York,2020-06,4821.622061,2beds
New York,2020-07,4747.88403,2beds
New York,2020-08,4623.978352,2beds
New York,2020-09,4506.026517,2beds
New York,2020-10,4407.802238,2beds
New York,2020-11,4374.54032,2beds
New York,2020-12,4307.348661,2beds
New York,2021-01,4277.860772,2beds
New York,2021-02,4296.539365,2beds
New York,2021-03,4342.221135,2beds
New York,2021-04,4420.233532,2beds
New York,2021-05,4528.689154,2beds
New York,2021-06,4660.556377,2beds
New York,2021-07,4852.454539,2beds
New York,2021-08,4952.782393,2beds
