City,date,housing_price,roomtype
Pittsburgh,2021-06,253249.66666666666,3beds
Pittsburgh,2021-07,256635.0,3beds
Pittsburgh,2021-08,258586.66666666666,3beds
Pittsburgh,2021-09,259470.0,3beds
Pittsburgh,2021-10,260293.0,3beds
Pittsburgh,2021-11,260857.0,3beds
Pittsburgh,2021-12,261859.66666666666,3beds
Pittsburgh,2022-01,263926.3333333333,3beds
Pittsburgh,2022-02,267698.0,3beds
Pittsburgh,2022-03,270822.0,3beds
San Francisco,2018-01,2027419.2857142857,3beds
San Francisco,2018-02,2034382.0,3beds
San Francisco,2018-03,2054855.857142857,3beds
San Francisco,2018-04,2081163.4285714286,3beds
San Francisco,2018-05,2094324.142857143,3beds
San Francisco,2018-06,2116234.8571428573,3beds
San Francisco,2018-07,2104249.4285714286,3beds
San Francisco,2018-08,2103609.5,3beds
San Francisco,2018-09,2085616.5714285714,3beds
San Francisco,2018-10,2100787.0714285714,3beds
San Francisco,2018-11,2098162.5714285714,3beds
San Francisco,2018-12,2093264.142857143,3beds
San Francisco,2019-01,2095710.142857143,3beds
San Francisco,2019-02,2100352.9285714286,3beds
San Francisco,2019-03,2097440.714285714,3beds
San Francisco,2019-04,2088705.4285714286,3beds
San Francisco,2019-05,2091607.0714285714,3beds
San Francisco,2019-06,2097465.5,3beds
San Francisco,2019-07,2090063.0,3beds
San Francisco,2019-08,2084444.7857142857,3beds
San Francisco,2019-09,2079156.5714285714,3beds
San Francisco,2019-10,2096330.7857142857,3beds
San Francisco,2019-11,2102708.4285714286,3beds
San Francisco,2019-12,2124018.9285714286,3beds
San Francisco,2020-01,2127313.9285714286,3beds
San Francisco,2020-02,2139092.6428571427,3beds
San Francisco,2020-03,2136942.714285714,3beds
San Francisco,2020-04,2147779.4285714286,3beds
San Francisco,2020-05,2127484.4285714286,3beds
San Francisco,2020-06,2108109.214285714,3beds
San Francisco,2020-07,2081870.0714285714,3beds
San Francisco,2020-08,2092656.5,3beds
San Francisco,2020-09,2094606.0714285714,3beds
San Francisco,2020-10,2081694.0714285714,3beds
San Francisco,2020-11,2053795.357142857,3beds
San Francisco,2020-12,2035350.5,3beds
San Francisco,2021-01,2028361.0,3beds
San Francisco,2021-02,2031022.642857143,3beds
San Francisco,2021-03,2042293.7857142857,3beds
San Francisco,2021-04,2050096.357142857,3beds
San Francisco,2021-05,2071796.7142857143,3beds
San Francisco,2021-06,2089594.357142857,3beds
San Francisco,2021-07,2131195.285714286,3beds
San Francisco,2021-08,2159166.3571428573,3beds
San Francisco,2021-09,2189785.9285714286,3beds
San Francisco,2021-10,2202220.785714286,3beds
San Francisco,2021-11,2206494.285714286,3beds
San Francisco,2021-12,2207301.3571428573,3beds
San Francisco,2022-01,2208130.4285714286,3beds
San Francisco,2022-02,2253927.4615384615,3beds
San Francisco,2022-03,2268052.285714286,3beds
Seattle,2018-01,877449.5294117647,3beds
Seattle,2018-02,896419.4117647059,3beds
Seattle,2018-03,913370.8823529412,3beds
Seattle,2018-04,921889.1764705882,3beds
Seattle,2018-05,923337.1176470588,3beds
Seattle,2018-06,919785.3529411765,3beds
Seattle,2018-07,914051.5294117647,3beds
Seattle,2018-08,909970.7058823529,3beds
Seattle,2018-09,910508.5882352941,3beds
Seattle,2018-10,930866.75,3beds
Seattle,2018-11,908961.2352941176,3beds
Seattle,2018-12,904299.8823529412,3beds
Seattle,2019-01,901467.0,3beds
Seattle,2019-02,897033.3529411765,3beds
Seattle,2019-03,892953.1764705882,3beds
Seattle,2019-04,885813.7058823529,3beds
Seattle,2019-05,879472.7058823529,3beds
Seattle,2019-06,871598.0588235294,3beds
Seattle,2019-07,868806.6470588235,3beds
Seattle,2019-08,868070.9411764706,3beds
Seattle,2019-09,868054.0588235294,3beds
Seattle,2019-10,866714.5294117647,3beds
Seattle,2019-11,870852.5882352941,3beds
Seattle,2019-12,879176.7058823529,3beds
Seattle,2020-01,890840.6470588235,3beds
Seattle,2020-02,900295.0588235294,3beds
Seattle,2020-03,908925.6470588235,3beds
Seattle,2020-04,912565.4117647059,3beds
Seattle,2020-05,908088.0,3beds
Seattle,2020-06,905605.5882352941,3beds
Seattle,2020-07,909529.0588235294,3beds
Seattle,2020-08,923255.9411764706,3beds
Seattle,2020-09,937482.7647058824,3beds
Seattle,2020-10,950744.1176470588,3beds
Seattle,2020-11,960800.4117647059,3beds
Seattle,2020-12,963217.0,3beds
Seattle,2021-01,966333.1764705882,3beds
Seattle,2021-02,970264.5294117647,3beds
Seattle,2021-03,995255.3125,3beds
Seattle,2021-04,986396.3529411765,3beds
Seattle,2021-05,996355.1176470588,3beds
Seattle,2021-06,1017502.5882352941,3beds
Seattle,2021-07,1029763.5882352941,3beds
Seattle,2021-08,1039765.5882352941,3beds
Seattle,2021-09,1044837.1176470588,3beds
Seattle,2021-10,1048407.0588235294,3beds
Seattle,2021-11,1061276.1176470588,3beds
Seattle,2021-12,1072529.4705882352,3beds
Seattle,2022-01,1088240.6470588236,3beds
Seattle,2022-02,1103768.8235294118,3beds
Seattle,2022-03,1127937.7647058824,3beds
Washington,2018-01,880441.7857142857,3beds
Washington,2018-02,885463.5714285715,3beds
Washington,2018-03,881323.2857142857,3beds
Washington,2018-04,879999.0,3beds
Washington,2018-05,877486.2142857143,3beds
Washington,2018-06,884099.7857142857,3beds
Washington,2018-07,889436.7857142857,3beds
Washington,2018-08,893120.0,3beds
Washington,2018-09,897559.5,3beds
Washington,2018-10,902321.2857142857,3beds
Washington,2018-11,907301.7142857143,3beds
Washington,2018-12,909711.2857142857,3beds
Washington,2019-01,914806.7142857143,3beds
Washington,2019-02,917415.5714285715,3beds
Washington,2019-03,925470.0,3beds
Washington,2019-04,931138.2857142857,3beds
Washington,2019-05,936317.6428571428,3beds
Washington,2019-06,937740.3571428572,3beds
Washington,2019-07,934701.7857142857,3beds
Washington,2019-08,935543.7142857143,3beds
Washington,2019-09,935944.1428571428,3beds
Washington,2019-10,937431.4285714285,3beds
Washington,2019-11,937306.6428571428,3beds
Washington,2019-12,938233.3571428572,3beds
Washington,2020-01,945690.1428571428,3beds
Washington,2020-02,951755.2857142857,3beds
Washington,2020-03,955854.1428571428,3beds
Washington,2020-04,960372.0,3beds
Washington,2020-05,951064.2142857143,3beds
Washington,2020-06,945675.5,3beds
Washington,2020-07,937429.0,3beds
Washington,2020-08,943932.0,3beds
Washington,2020-09,952791.5714285715,3beds
Washington,2020-10,959983.7857142857,3beds
Washington,2020-11,971076.5,3beds
Washington,2020-12,974979.2857142857,3beds
Washington,2021-01,981087.7857142857,3beds
Washington,2021-02,983668.7857142857,3beds
Washington,2021-03,993816.7857142857,3beds
Washington,2021-04,1001894.7857142857,3beds
Washington,2021-05,1015184.8571428572,3beds
Washington,2021-06,1023518.5,3beds
Washington,2021-07,1030522.3571428572,3beds
Washington,2021-08,1031882.6428571428,3beds
Washington,2021-09,1078303.4615384615,3beds
Washington,2021-10,1036358.9285714285,3beds
Washington,2021-11,1036466.0,3beds
Washington,2021-12,1037901.6428571428,3beds
Washington,2022-01,1043002.5714285715,3beds
Washington,2022-02,1054749.2142857143,3beds
Washington,2022-03,1065654.0714285714,3beds
Boston,2018-01,1409635.4545454546,4beds
Boston,2018-02,1418623.6363636365,4beds
Boston,2018-03,1430670.1818181819,4beds
Boston,2018-04,1434863.1818181819,4beds
Boston,2018-05,1438305.7272727273,4beds
Boston,2018-06,1441988.9090909092,4beds
Boston,2018-07,1452421.0,4beds
Boston,2018-08,1459615.0,4beds
Boston,2018-09,1460932.6363636365,4beds
Boston,2018-10,1459962.0909090908,4beds
Boston,2018-11,1460384.7272727273,4beds
Boston,2018-12,1465672.6363636365,4beds
Boston,2019-01,1465710.0909090908,4beds
Boston,2019-02,1457867.8181818181,4beds
Boston,2019-03,1454376.1818181819,4beds
Boston,2019-04,1459284.9090909092,4beds
Boston,2019-05,1473066.7272727273,4beds
Boston,2019-06,1479420.2727272727,4beds
Boston,2019-07,1478808.7272727273,4beds
Boston,2019-08,1477125.9090909092,4beds
Boston,2019-09,1476048.0,4beds
Boston,2019-10,1478912.5454545454,4beds
Boston,2019-11,1477495.2727272727,4beds
Boston,2019-12,1478270.3636363635,4beds
Boston,2020-01,1481400.7272727273,4beds
Boston,2020-02,1491274.0,4beds
Boston,2020-03,1502981.6363636365,4beds
Boston,2020-04,1508359.2727272727,4beds
Boston,2020-05,1507545.4545454546,4beds
Boston,2020-06,1499811.1818181819,4beds
Boston,2020-07,1495562.2727272727,4beds
Boston,2020-08,1500741.8181818181,4beds
Boston,2020-09,1516656.1818181819,4beds
Boston,2020-10,1532988.6363636365,4beds
Boston,2020-11,1543817.5454545454,4beds
Boston,2020-12,1547153.8181818181,4beds
Boston,2021-01,1548546.0,4beds
Boston,2021-02,1555132.0,4beds
Boston,2021-03,1645656.6,4beds
Boston,2021-04,1559557.7272727273,4beds
Boston,2021-05,1561935.7272727273,4beds
Boston,2021-06,1578891.4545454546,4beds
Boston,2021-07,1592469.5454545454,4beds
Boston,2021-08,1793461.0833333333,4beds
Boston,2021-09,1790327.5,4beds
Boston,2021-10,1788620.0833333333,4beds
Boston,2021-11,1793953.0833333333,4beds
Boston,2021-12,1811830.9166666667,4beds
Boston,2022-01,1827807.8333333333,4beds
Boston,2022-02,1846674.1666666667,4beds
Boston,2022-03,1859265.0,4beds
Chicago,2018-01,686355.4074074074,4beds
Chicago,2018-02,691764.7777777778,4beds
Chicago,2018-03,690943.9629629629,4beds
Chicago,2018-04,689303.9629629629,4beds
Chicago,2018-05,687511.1851851852,4beds
Chicago,2018-06,685862.6296296297,4beds
Chicago,2018-07,684557.074074074,4beds
Chicago,2018-08,681549.5925925926,4beds
Chicago,2018-09,681290.5925925926,4beds
Chicago,2018-10,680241.3703703703,4beds
Chicago,2018-11,682021.1851851852,4beds
Chicago,2018-12,684249.4814814815,4beds
Chicago,2019-01,686197.074074074,4beds
Chicago,2019-02,688152.1851851852,4beds
Chicago,2019-03,689449.1481481482,4beds
Chicago,2019-04,692095.8518518518,4beds
Chicago,2019-05,693735.5185185185,4beds
Chicago,2019-06,693792.6296296297,4beds
Chicago,2019-07,693161.5185185185,4beds
Chicago,2019-08,691929.0,4beds
Chicago,2019-09,691892.4814814815,4beds
Chicago,2019-10,692285.0,4beds
Chicago,2019-11,693547.9629629629,4beds
Chicago,2019-12,694904.1851851852,4beds
Chicago,2020-01,696014.074074074,4beds
Chicago,2020-02,697034.5555555555,4beds
Chicago,2020-03,695654.7777777778,4beds
Chicago,2020-04,694508.2222222222,4beds
Chicago,2020-05,692779.925925926,4beds
Chicago,2020-06,673578.25,4beds
Chicago,2020-07,677223.2857142857,4beds
Chicago,2020-08,682013.3928571428,4beds
Chicago,2020-09,680676.2413793104,4beds
Chicago,2020-10,687444.8620689656,4beds
Chicago,2020-11,693438.0,4beds
Chicago,2020-12,696433.0344827586,4beds
Chicago,2021-01,697998.5172413794,4beds
Chicago,2021-02,701905.448275862,4beds
Chicago,2021-03,707343.1428571428,4beds
Chicago,2021-04,709876.1379310344,4beds
Chicago,2021-05,721963.6428571428,4beds
Chicago,2021-06,711892.6551724138,4beds
Chicago,2021-07,714696.1034482758,4beds
Chicago,2021-08,719723.0,4beds
Chicago,2021-09,723621.448275862,4beds
Chicago,2021-10,726749.3448275862,4beds
Chicago,2021-11,732290.8620689656,4beds
Chicago,2021-12,738884.6551724138,4beds
Chicago,2022-01,744760.5862068966,4beds
Chicago,2022-02,746901.1379310344,4beds
Chicago,2022-03,750336.8275862068,4beds
Detroit,2020-05,61756.0,4beds
Detroit,2020-06,61711.0,4beds
Detroit,2020-07,55125.5,4beds
Detroit,2020-08,55589.5,4beds
Detroit,2020-09,56834.5,4beds
Detroit,2020-10,58168.0,4beds
Detroit,2020-11,59565.0,4beds
Detroit,2020-12,58788.666666666664,4beds
Detroit,2021-01,60487.666666666664,4beds
Detroit,2021-02,64540.5,4beds
Detroit,2021-03,58542.5,4beds
Detroit,2021-04,60002.5,4beds
Detroit,2021-05,68303.33333333333,4beds
Detroit,2021-06,63351.5,4beds
Detroit,2021-07,64631.0,4beds
Detroit,2021-08,65291.0,4beds
Detroit,2021-09,74134.33333333333,4beds
Detroit,2021-10,75446.66666666667,4beds
Detroit,2021-11,76043.33333333333,4beds
Detroit,2021-12,76726.33333333333,4beds
Detroit,2022-01,77520.66666666667,4beds
Detroit,2022-02,78606.0,4beds
Detroit,2022-03,79569.33333333333,4beds
Los Angeles,2018-01,1498311.5681818181,4beds
Los Angeles,2018-02,1514820.4772727273,4beds
Los Angeles,2018-03,1542956.5555555555,4beds
Los Angeles,2018-04,1557014.0,4beds
Los Angeles,2018-05,1563442.888888889,4beds
Los Angeles,2018-06,1570532.7555555555,4beds
Los Angeles,2018-07,1549518.2045454546,4beds
Los Angeles,2018-08,1560052.911111111,4beds
Los Angeles,2018-09,1558770.5555555555,4beds
Los Angeles,2018-10,1574409.111111111,4beds
Los Angeles,2018-11,1582456.3111111112,4beds
Los Angeles,2018-12,1583047.2,4beds
Los Angeles,2019-01,1583545.5555555555,4beds
Los Angeles,2019-02,1581395.9777777777,4beds
Los Angeles,2019-03,1579949.4666666666,4beds
Los Angeles,2019-04,1581328.4888888889,4beds
Los Angeles,2019-05,1585458.7777777778,4beds
Los Angeles,2019-06,1593682.822222222,4beds
Los Angeles,2019-07,1581441.711111111,4beds
Los Angeles,2019-08,1577533.9777777777,4beds
Los Angeles,2019-09,1575405.8,4beds
Los Angeles,2019-10,1593131.3555555556,4beds
Los Angeles,2019-11,1600817.822222222,4beds
Los Angeles,2019-12,1607996.0444444444,4beds
Los Angeles,2020-01,1614222.111111111,4beds
Los Angeles,2020-02,1631787.4222222222,4beds
Los Angeles,2020-03,1649008.3555555556,4beds
Los Angeles,2020-04,1617949.75,4beds
Los Angeles,2020-05,1653402.2666666666,4beds
Los Angeles,2020-06,1643223.2222222222,4beds
Los Angeles,2020-07,1650241.3111111112,4beds
Los Angeles,2020-08,1675718.4,4beds
Los Angeles,2020-09,1705600.8444444444,4beds
Los Angeles,2020-10,1725590.7555555555,4beds
Los Angeles,2020-11,1735737.0222222223,4beds
Los Angeles,2020-12,1724669.0,4beds
Los Angeles,2021-01,1727662.8695652173,4beds
Los Angeles,2021-02,1739086.5217391304,4beds
Los Angeles,2021-03,1746690.2173913044,4beds
Los Angeles,2021-04,1761512.4130434783,4beds
Los Angeles,2021-05,1802172.5777777778,4beds
Los Angeles,2021-06,1787503.2727272727,4beds
Los Angeles,2021-07,1873164.8444444444,4beds
Los Angeles,2021-08,1881232.8043478262,4beds
Los Angeles,2021-09,1948735.4318181819,4beds
Los Angeles,2021-10,1913746.0454545454,4beds
Los Angeles,2021-11,1888143.9545454546,4beds
Los Angeles,2021-12,1972741.2272727273,4beds
Los Angeles,2022-01,1960764.6222222222,4beds
Los Angeles,2022-02,1954093.5652173914,4beds
Los Angeles,2022-03,1986106.7608695652,4beds
New York,2018-01,3009958.7,4beds
New York,2018-02,3025731.975,4beds
New York,2018-03,3040920.05,4beds
New York,2018-04,3020428.0,4beds
New York,2018-05,3005669.85,4beds
New York,2018-06,2982727.4,4beds
New York,2018-07,2985105.3,4beds
New York,2018-08,3033058.0512820515,4beds
New York,2018-09,3034931.6153846155,4beds
New York,2018-10,2965189.725,4beds
New York,2018-11,3007881.564102564,4beds
New York,2018-12,2956112.1,4beds
New York,2019-01,2949747.375,4beds
New York,2019-02,2955612.35,4beds
New York,2019-03,2954314.925,4beds
New York,2019-04,2950823.275,4beds
New York,2019-05,2941731.625,4beds
New York,2019-06,2931149.775,4beds
New York,2019-07,2925028.55,4beds
New York,2019-08,2910943.075,4beds
New York,2019-09,2891429.675,4beds
New York,2019-10,2877785.725,4beds
New York,2019-11,2862998.5,4beds
New York,2019-12,2903521.769230769,4beds
New York,2020-01,2820730.3414634145,4beds
New York,2020-02,2792188.1428571427,4beds
New York,2020-03,2789981.0714285714,4beds
New York,2020-04,2796954.1904761903,4beds
New York,2020-05,2802547.6666666665,4beds
New York,2020-06,2810382.0714285714,4beds
New York,2020-07,2763616.418604651,4beds
New York,2020-08,2740476.069767442,4beds
New York,2020-09,2701937.7209302327,4beds
New York,2020-10,2671704.75,4beds
New York,2020-11,2714781.8139534886,4beds
New York,2020-12,2683427.8181818184,4beds
New York,2021-01,2650010.6,4beds
New York,2021-02,2641753.644444444,4beds
New York,2021-03,2629877.288888889,4beds
New York,2021-04,2700837.2391304346,4beds
New York,2021-05,2785017.829787234,4beds
New York,2021-06,2787160.340425532,4beds
New York,2021-07,2824887.804347826,4beds
New York,2021-08,2807028.304347826,4beds
New York,2021-09,2800146.695652174,4beds
New York,2021-10,2782092.1224489794,4beds
New York,2021-11,2763001.46,4beds
New York,2021-12,2805549.6326530613,4beds
New York,2022-01,2772321.7,4beds
New York,2022-02,2788664.48,4beds
New York,2022-03,2810235.66,4beds
Philadelphia,2018-01,427325.06666666665,4beds
Philadelphia,2018-02,432864.3333333333,4beds
Philadelphia,2018-03,439603.5333333333,4beds
Philadelphia,2018-04,444796.26666666666,4beds
Philadelphia,2018-05,447868.5333333333,4beds
Philadelphia,2018-06,449187.6666666667,4beds
Philadelphia,2018-07,451552.6,4beds
Philadelphia,2018-08,454116.6666666667,4beds
Philadelphia,2018-09,457654.2,4beds
Philadelphia,2018-10,460754.2,4beds
Philadelphia,2018-11,464399.86666666664,4beds
Philadelphia,2018-12,469129.6,4beds
Philadelphia,2019-01,473633.13333333336,4beds
Philadelphia,2019-02,460269.375,4beds
Philadelphia,2019-03,460758.125,4beds
Philadelphia,2019-04,460326.125,4beds
Philadelphia,2019-05,460337.8125,4beds
Philadelphia,2019-06,459799.25,4beds
Philadelphia,2019-07,459928.3125,4beds
Philadelphia,2019-08,459648.9375,4beds
Philadelphia,2019-09,460120.6875,4beds
Philadelphia,2019-10,441963.1176470588,4beds
Philadelphia,2019-11,441853.0588235294,4beds
Philadelphia,2019-12,442987.5294117647,4beds
Philadelphia,2020-01,443791.4705882353,4beds
Philadelphia,2020-02,446041.70588235295,4beds
Philadelphia,2020-03,448724.8823529412,4beds
Philadelphia,2020-04,435477.22222222225,4beds
Philadelphia,2020-05,435945.22222222225,4beds
Philadelphia,2020-06,436088.8333333333,4beds
Philadelphia,2020-07,438290.22222222225,4beds
Philadelphia,2020-08,444074.0,4beds
Philadelphia,2020-09,430628.7894736842,4beds
Philadelphia,2020-10,435157.2631578947,4beds
Philadelphia,2020-11,437917.8947368421,4beds
Philadelphia,2020-12,441331.4210526316,4beds
Philadelphia,2021-01,427002.15,4beds
Philadelphia,2021-02,431427.3,4beds
Philadelphia,2021-03,449630.36842105264,4beds
Philadelphia,2021-04,439230.05,4beds
Philadelphia,2021-05,442331.5,4beds
Philadelphia,2021-06,455603.25,4beds
Philadelphia,2021-07,439440.14285714284,4beds
Philadelphia,2021-08,438590.4285714286,4beds
Philadelphia,2021-09,437733.14285714284,4beds
Philadelphia,2021-10,450822.5,4beds
Philadelphia,2021-11,439131.5238095238,4beds
Philadelphia,2021-12,439849.3333333333,4beds
Philadelphia,2022-01,428160.36363636365,4beds
Philadelphia,2022-02,427154.9090909091,4beds
Philadelphia,2022-03,426926.13636363635,4beds
Pittsburgh,2018-01,176349.5,4beds
Pittsburgh,2018-02,176652.5,4beds
Pittsburgh,2018-03,178612.5,4beds
Pittsburgh,2018-04,179966.5,4beds
Pittsburgh,2018-05,181458.0,4beds
Pittsburgh,2018-06,181155.0,4beds
Pittsburgh,2018-07,181174.5,4beds
Pittsburgh,2018-08,180737.0,4beds
Pittsburgh,2018-09,180458.5,4beds
Pittsburgh,2018-10,180390.5,4beds
Pittsburgh,2018-11,181154.5,4beds
Pittsburgh,2018-12,182508.0,4beds
Pittsburgh,2019-01,184229.5,4beds
Pittsburgh,2019-02,186126.0,4beds
Pittsburgh,2019-03,186545.5,4beds
Pittsburgh,2019-04,185818.5,4beds
Pittsburgh,2019-05,185084.5,4beds
Pittsburgh,2019-06,184963.5,4beds
Pittsburgh,2019-07,185200.0,4beds
Pittsburgh,2019-08,184912.5,4beds
Pittsburgh,2019-09,184904.5,4beds
Pittsburgh,2019-10,185353.5,4beds
Pittsburgh,2019-11,185937.5,4beds
Pittsburgh,2019-12,187042.5,4beds
Pittsburgh,2020-01,187852.0,4beds
Pittsburgh,2020-02,188714.0,4beds
Pittsburgh,2020-03,189788.0,4beds
Pittsburgh,2020-04,190262.0,4beds
Pittsburgh,2020-05,190526.0,4beds
Pittsburgh,2020-06,190542.5,4beds
Pittsburgh,2020-07,192570.5,4beds
Pittsburgh,2020-08,196351.0,4beds
Pittsburgh,2020-09,201013.5,4beds
Pittsburgh,2020-10,206125.5,4beds
Pittsburgh,2020-11,210474.5,4beds
Pittsburgh,2020-12,214682.0,4beds
Pittsburgh,2021-01,317844.6666666667,4beds
Pittsburgh,2021-02,320982.3333333333,4beds
Pittsburgh,2021-03,323720.6666666667,4beds
Pittsburgh,2021-04,326089.6666666667,4beds
Pittsburgh,2021-05,332033.6666666667,4beds
Pittsburgh,2021-06,337759.6666666667,4beds
Pittsburgh,2021-07,341614.6666666667,4beds
Pittsburgh,2021-08,343426.3333333333,4beds
Pittsburgh,2021-09,343945.6666666667,4beds
Pittsburgh,2021-10,345343.6666666667,4beds
Pittsburgh,2021-11,346610.0,4beds
Pittsburgh,2021-12,348918.0,4beds
Pittsburgh,2022-01,352269.6666666667,4beds
Pittsburgh,2022-02,357740.6666666667,4beds
Pittsburgh,2022-03,362247.3333333333,4beds
San Francisco,2018-01,2863199.9166666665,4beds
San Francisco,2018-02,2879249.5,4beds
San Francisco,2018-03,2916125.9166666665,4beds
San Francisco,2018-04,2959065.5833333335,4beds
San Francisco,2018-05,2980225.6666666665,4beds
San Francisco,2018-06,3015061.75,4beds
San Francisco,2018-07,2988758.5833333335,4beds
San Francisco,2018-08,2984058.0833333335,4beds
San Francisco,2018-09,2954293.25,4beds
San Francisco,2018-10,2988672.6666666665,4beds
San Francisco,2018-11,2997603.1666666665,4beds
San Francisco,2018-12,2996987.6666666665,4beds
San Francisco,2019-01,3008316.25,4beds
San Francisco,2019-02,3019544.9166666665,4beds
San Francisco,2019-03,3022809.9166666665,4beds
San Francisco,2019-04,3015165.3333333335,4beds
San Francisco,2019-05,3020775.5,4beds
San Francisco,2019-06,3028912.8333333335,4beds
San Francisco,2019-07,2997901.9166666665,4beds
San Francisco,2019-08,2972780.0833333335,4beds
San Francisco,2019-09,2955108.5,4beds
San Francisco,2019-10,2990829.1666666665,4beds
San Francisco,2019-11,3010734.3333333335,4beds
San Francisco,2019-12,3045961.5833333335,4beds
San Francisco,2020-01,3048544.1666666665,4beds
San Francisco,2020-02,3059860.25,4beds
San Francisco,2020-03,3044727.6666666665,4beds
San Francisco,2020-04,3048468.0833333335,4beds
San Francisco,2020-05,3012240.3333333335,4beds
San Francisco,2020-06,2983977.8333333335,4beds
San Francisco,2020-07,2953231.8333333335,4beds
San Francisco,2020-08,2976905.25,4beds
San Francisco,2020-09,2987505.5833333335,4beds
San Francisco,2020-10,2973592.6666666665,4beds
San Francisco,2020-11,2933597.0833333335,4beds
San Francisco,2020-12,2906916.75,4beds
San Francisco,2021-01,2893722.9166666665,4beds
San Francisco,2021-02,2893767.8333333335,4beds
San Francisco,2021-03,2904822.9166666665,4beds
San Francisco,2021-04,2906861.3333333335,4beds
San Francisco,2021-05,2926907.5833333335,4beds
San Francisco,2021-06,2941789.1666666665,4beds
San Francisco,2021-07,2997181.3333333335,4beds
San Francisco,2021-08,3039574.75,4beds
San Francisco,2021-09,3086501.8333333335,4beds
San Francisco,2021-10,3108039.3333333335,4beds
San Francisco,2021-11,3118595.1666666665,4beds
San Francisco,2021-12,3125188.9166666665,4beds
San Francisco,2022-01,3129686.75,4beds
San Francisco,2022-02,3223940.727272727,4beds
San Francisco,2022-03,3216063.0833333335,4beds
Seattle,2018-01,1059913.625,4beds
Seattle,2018-02,1081767.0625,4beds
Seattle,2018-03,1100572.0625,4beds
Seattle,2018-04,1109878.875,4beds
Seattle,2018-05,1110939.8125,4beds
Seattle,2018-06,1107684.1875,4beds
Seattle,2018-07,1102267.75,4beds
Seattle,2018-08,1099293.1875,4beds
Seattle,2018-09,1100593.25,4beds
Seattle,2018-10,1131461.2,4beds
Seattle,2018-11,1100157.5,4beds
Seattle,2018-12,1095989.8125,4beds
Seattle,2019-01,1092639.5,4beds
Seattle,2019-02,1086934.625,4beds
Seattle,2019-03,1082634.6875,4beds
Seattle,2019-04,1075978.875,4beds
Seattle,2019-05,1070718.375,4beds
Seattle,2019-06,1063831.4375,4beds
Seattle,2019-07,1062193.125,4beds
Seattle,2019-08,1062997.6875,4beds
Seattle,2019-09,1062810.0,4beds
Seattle,2019-10,1061114.1875,4beds
Seattle,2019-11,1065800.3125,4beds
Seattle,2019-12,1081566.625,4beds
Seattle,2020-01,1095993.25,4beds
Seattle,2020-02,1107244.8125,4beds
Seattle,2020-03,1113300.75,4beds
Seattle,2020-04,1118920.25,4beds
Seattle,2020-05,1114939.4375,4beds
Seattle,2020-06,1112178.4375,4beds
Seattle,2020-07,1116566.375,4beds
Seattle,2020-08,1134238.0625,4beds
Seattle,2020-09,1151271.3125,4beds
Seattle,2020-10,1168797.0625,4beds
Seattle,2020-11,1180984.4375,4beds
Seattle,2020-12,1185158.5,4beds
Seattle,2021-01,1189204.9375,4beds
Seattle,2021-02,1193964.0625,4beds
Seattle,2021-03,1232651.6,4beds
Seattle,2021-04,1215601.75,4beds
Seattle,2021-05,1230543.75,4beds
Seattle,2021-06,1259064.875,4beds
Seattle,2021-07,1277246.5,4beds
Seattle,2021-08,1291728.125,4beds
Seattle,2021-09,1298073.875,4beds
Seattle,2021-10,1303501.625,4beds
Seattle,2021-11,1320654.4375,4beds
Seattle,2021-12,1337797.125,4beds
Seattle,2022-01,1360588.6875,4beds
Seattle,2022-02,1381489.8125,4beds
Seattle,2022-03,1413711.0625,4beds
Washington,2018-01,997662.8333333334,4beds
Washington,2018-02,1003606.9166666666,4beds
Washington,2018-03,996090.3333333334,4beds
Washington,2018-04,990489.0833333334,4beds
Washington,2018-05,984529.3333333334,4beds
Washington,2018-06,992970.6666666666,4beds
Washington,2018-07,1000949.25,4beds
Washington,2018-08,1007073.0833333334,4beds
Washington,2018-09,1012752.8333333334,4beds
Washington,2018-10,1020181.5,4beds
Washington,2018-11,1028241.3333333334,4beds
Washington,2018-12,1033755.6666666666,4beds
Washington,2019-01,1040597.1666666666,4beds
Washington,2019-02,1044125.3333333334,4beds
Washington,2019-03,1053516.4166666667,4beds
Washington,2019-04,1061193.8333333333,4beds
Washington,2019-05,1067066.3333333333,4beds
Washington,2019-06,1067214.8333333333,4beds
Washington,2019-07,1063127.25,4beds
Washington,2019-08,1064635.5833333333,4beds
Washington,2019-09,1068128.75,4beds
Washington,2019-10,1071804.0833333333,4beds
Washington,2019-11,1072931.3333333333,4beds
Washington,2019-12,1074051.8333333333,4beds
Washington,2020-01,1081670.0,4beds
Washington,2020-02,1088005.0,4beds
Washington,2020-03,1092710.1666666667,4beds
Washington,2020-04,1097639.3333333333,4beds
Washington,2020-05,1087490.3333333333,4beds
Washington,2020-06,1080366.25,4beds
Washington,2020-07,1070397.1666666667,4beds
Washington,2020-08,1078180.6666666667,4beds
Washington,2020-09,1088081.5,4beds
Washington,2020-10,1096005.6666666667,4beds
Washington,2020-11,1106819.75,4beds
Washington,2020-12,1111603.5833333333,4beds
Washington,2021-01,1120248.4166666667,4beds
Washington,2021-02,1124800.8333333333,4beds
Washington,2021-03,1138099.9166666667,4beds
Washington,2021-04,1147419.9166666667,4beds
Washington,2021-05,1162666.75,4beds
Washington,2021-06,1170301.9166666667,4beds
Washington,2021-07,1176531.0,4beds
Washington,2021-08,1176419.5,4beds
