RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22
274772,0,Northeast Dallas,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,730586,738506,743749,744376,743089,744254,747212,756059,756018,755407,750106,751991,756392,760781,764000,762917,760149,757917,757536,762321,768042,766206,761606,756125,761471,765667,769713,767801,764931,763475,766944,777333,789636,800486,805677,809630,815253,822332,830838,839991,852044,867188,882672,906810,930819,950322,961287,971200,981179,998804,1015985
112345,1,Maryvale,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,185015,186448,187607,188803,190155,191509,193002,194011,195610,196956,197627,198564,199806,201678,202990,203754,204163,204387,205012,206729,208208,209391,209963,211646,213732,215305,217234,219858,222483,225415,229159,233942,238999,244896,251905,258687,265139,269670,276776,281994,290788,298136,306580,314546,318973,323383,326334,331719,336507,343893,348802
192689,2,Paradise,Neighborhood,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,375550,379583,381377,384985,387827,392338,396112,400008,402885,404949,406177,408371,410059,411816,412066,413807,414513,414112,411409,409163,407512,408354,410488,412565,414246,415502,418643,422314,422887,420529,419821,423495,430311,435956,441128,445959,450783,455062,460642,467303,479917,496096,513439,527184,538466,548310,558514,567351,580725,594913,611536
270958,3,Upper West Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,7973364,8191489,8484944,8634100,8720290,8901557,9091987,9204219,9207957,9207852,9118922,9073074,8872926,8880839,8902502,9076922,9153347,9145660,9165113,9066889,8833512,8554186,8407590,8500322,8506814,8395041,8127971,8032185,8014581,8147142,8061232,7928823,7805089,7894876,8119791,8246757,8289290,8258824,8343620,8384223,8406783,8263098,8161305,8213928,8215946,8206647,8115910,8094021,8165162,8236005,8408416
118208,4,South Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,572132,580179,588586,596506,602613,607238,610208,611647,612866,616151,619497,623130,626241,626725,626513,628798,633225,636657,634083,633471,636907,644764,650407,654233,658527,664347,670570,675064,673342,672204,676054,686769,698127,707967,714647,718010,719394,723580,731586,741988,757170,772748,790509,799919,808137,810028,812719,815530,819711,827522,838927
270957,5,Upper East Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,10359102,10501626,10602302,10534859,10292329,10070059,9964693,9943736,9990924,10030098,10090245,10079624,9907103,9719364,9600063,9561410,9604447,9623138,9708483,9632954,9507107,9161769,8870814,8615070,8574764,8517428,8475025,8492262,8507985,8536556,8432696,8342405,8224643,8263414,8368890,8497852,8347343,8252449,8080973,8147795,8109570,8128325,8159050,8214302,8315853,8399409,8466857,8484219,8500008,8470454,8487345
192820,6,Sunrise Manor,Neighborhood,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,302175,305289,306649,308817,310647,314371,318327,322632,325578,327027,327759,329693,331906,333942,334452,335811,336741,336923,335752,334867,334265,334918,336988,339083,341407,342608,345539,348370,348863,346553,345524,348363,353706,357979,361725,365552,369838,373993,378820,384272,393885,406720,420330,431348,440193,448237,456444,463533,474346,485343,498475
192796,7,Spring Valley,Neighborhood,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,410376,415022,416689,419678,422096,426898,430955,435198,438058,439817,440596,442756,444771,446848,446993,448366,448338,447178,444064,441642,440135,440763,442787,444610,445962,447099,450180,453727,453735,450817,450145,453763,460540,465762,470873,475918,480657,484920,490372,497774,511705,529751,548431,562656,574221,584834,596049,605540,619351,634099,651715
268496,8,Southeast Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,475994,481845,486974,491740,495456,499094,500408,501715,504577,508297,510868,511859,513540,513224,513223,516472,521979,526857,528339,530757,535796,542085,545872,549159,552097,558658,564555,567129,563850,560327,562440,568723,577674,584939,593763,597988,600937,602174,605391,611029,620542,633510,648964,657545,663747,666182,669834,673614,678239,685771,696487
194430,9,East New York,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,626936,634628,641144,644212,644997,646707,651274,655950,658726,662706,666080,670974,672977,675811,680151,683554,688311,686960,688374,681820,678181,672508,673230,677887,682293,686268,686922,690829,694489,697689,702582,707886,721226,732550,757753,772514,791498,797937,807416,812214,810361,810038,812135,820594,829011,832232,833368,831465,832497,835076,841948
112547,10,Paradise Valley,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,576476,580462,585223,588684,591882,593746,595445,597818,600788,602849,606134,609278,613110,614880,617201,618986,620342,621578,622408,625260,627403,630051,632678,636217,639997,643289,650035,659173,664199,666289,668306,677483,688313,699950,709621,720968,734192,748090,768082,786241,815534,842970,872835,896653,916766,936216,950907,968142,988288,1016280,1045106
111818,12,Deer Valley,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,425446,429187,432168,433927,435543,436794,438658,440413,443193,444466,444731,445240,446683,448678,450607,451582,452240,452460,452544,453391,454251,455492,456376,458208,459998,462315,465955,471672,476330,479559,483094,489749,497839,505945,513180,521682,532377,542275,556005,567653,588232,608678,631024,648397,661565,672921,682343,693806,706359,722748,737691
267955,13,North Mountain,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,387775,390977,393833,395941,397737,399236,401509,403344,404997,405455,404920,405732,406588,408312,409764,410607,411047,411212,412014,414142,416166,418110,420451,423712,426710,429710,433889,440011,444368,447849,451758,459190,467502,476189,483943,492965,503245,512558,525594,535818,553816,570548,590360,605575,617475,627773,635531,644878,654105,667838,680896
272816,14,Astoria,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285873,1299861,1311331,1315745,1318618,1316718,1310227,1313671,1316172,1323424,1317667,1320256,1323333,1328291,1328196,1331189,1334060,1342729
273698,15,Far North,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,677221,681212,685091,687651,687922,687043,686788,689449,690076,690856,689998,691586,694632,696274,696935,695051,692826,690678,689376,693553,698400,697916,693826,688911,691205,691525,692368,691113,690010,689465,690584,698439,706696,717029,723144,729484,733676,740412,751177,765973,783428,801445,819708,840469,859756,876379,887594,899886,915594,936448,955009
272902,16,Bedford Stuyvesant,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1443081,1455363,1464726,1483224,1497274,1511872,1522311,1533090,1525441,1520047,1514481,1518721,1522731,1532168,1538444,1539890,1524907,1515223,1500361,1496141,1485337,1485712,1486837,1498714,1510739,1522856,1543128,1566719,1581492,1580361,1558553,1534344,1475581,1433096,1403656,1413249,1423400,1437867,1451292,1457803,1453422,1448961,1458595,1472044,1500108,1524554,1555441,1571831,1584589,1587278,1606242
199001,17,Williamsburg,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2191859,2191282,2207767,2215867,2233983,2236103,2239843,2248488,2235143,2229732,2230900,2239702,2255244,2266934,2271171,2268440,2254996,2222567,2193037,2173968,2177321,2162293,2151345,2167867,2171429,2182287,2190284,2216583,2209103,2186254,2166135,2159515,2093714,2034560,1988890,1985000,2002026,2014619,2050616,2038496,2012899,1980485,1985032,2011869,2067415,2119733,2161734,2186754,2190495,2197452,2196984
32059,18,Hollywood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1923165,1943528,1964607,1983073,2001329,2018938,2021843,2028180,2034636,2050488,2056452,2057635,2056807,2053594,2042153,2039339,2043231,2055674,2055510,2058585,2068569,2079947,2084478,2079931,2072888,2078114,2084257,2094689,2075504,2061332,2074732,2103767,2137998,2154579,2171326,2185252,2195174,2208203,2224854,2253960,2294957,2330563,2372042,2406698,2439074,2450561,2461150,2481041,2493969,2516003,2543553
267908,19,Camelback East,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,1091501,1099811,1108070,1116726,1124776,1130516,1137173,1144994,1154084,1161295,1164118,1167371,1169119,1172232,1175617,1177875,1180399,1182656,1186062,1193358,1199308,1205027,1211044,1220759,1230795,1239411,1251368,1268343,1277673,1283617,1290600,1309869,1329570,1348987,1368050,1391497,1419937,1446001,1484642,1515573,1567391,1615558,1671210,1712118,1744618,1776023,1803046,1832971,1861174,1907231,1954016
194737,20,Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,843608,846565,848084,844926,842569,850930,862548,872846,874259,875301,881461,888680,895760,900078,903134,904758,902060,897743,897456,897882,900224,898938,898923,902575,904672,907833,904501,904755,905273,906504,912714,915218,917344,915588,925010,936170,943224,944611,945952,949520,949983,955168,968001,989154,1007818,1019885,1021038,1020153,1020397,1022713,1025783
275473,21,Southeast Dallas,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,176749,179936,182712,183551,183869,184157,185097,187811,189505,191107,191132,192037,194726,197316,199408,199103,198983,198795,199577,200989,202285,201463,200166,198967,201059,202939,205475,205469,205090,204732,205742,208537,211248,214178,215874,218114,221204,224986,229225,233155,237554,242461,247005,254262,260684,266699,269775,273759,278713,285735,292467
272734,22,Alhambra,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,466310,469778,472900,475382,477499,478970,481430,484638,488752,491045,492538,494670,496992,499011,499814,499947,499675,499777,500719,503434,505797,508919,512957,518491,523111,526871,531972,539190,544070,547406,552162,562672,574875,586098,596242,607068,620166,630545,647128,660613,685061,707480,732353,750903,764844,776939,786059,796473,806961,823696,838133
403222,23,Crown Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1301663,1315283,1325168,1330068,1330730,1338229,1345685,1359912,1354907,1344816,1331615,1329442,1329447,1334797,1340916,1346887,1344573,1338025,1329708,1323785,1316691,1318793,1321169,1332171,1342799,1352449,1359272,1366463,1375085,1373875,1368445,1356271,1335256,1316875,1308559,1319297,1325692,1331990,1335970,1331694,1318413,1307002,1312903,1331415,1357879,1378695,1396676,1401414,1409820,1414981,1435328
25294,24,Jamaica,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,508071,511609,515205,519913,523941,527519,532329,537237,541413,543379,547219,552791,557038,561671,564097,567839,570789,574016,577127,579610,579836,580434,579285,580709,582337,586634,589756,591935,591553,591133,592452,594839,605191,614802,,655662,673415,677342,678244,677421,678788,681097,683438,681534,685512,687569,690521,690054,694257,698322,705070
195267,25,Harlem,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2870869,2812088,2811304,2854609,2841938,2780211,2714360,2668297,2622230,2619323,2589349,2578637,2545388,2539449,2533650,2510623,2498393,2501907,2462927,2419618,2336579,2324036,2305648,2324982,2338743,2368424,2399874,2435223,2436647,2427823,2379531,2356419,2297543,2292805,2329684,2412497,2511030,2566046,2643757,2699185,2762685,2769535,2788373,2790450,2826980,2829622,2815248,2790152,2761795,2736386,2742900
275237,26,Roosevelt,Neighborhood,CA,CA,Fresno,Fresno,Fresno County,306321,308484,309535,310809,313990,317302,320059,321189,322102,323152,324932,326482,327106,327944,329355,330150,329749,329756,330880,332357,332912,334140,334587,335105,334793,335557,338440,341084,342978,342509,345970,350675,358314,362293,366409,369352,372814,376111,381366,387776,396694,405984,417596,428336,437553,443078,447128,450572,456458,463291,469681
273566,27,East Side,Neighborhood,TX,TX,El Paso,El Paso,El Paso County,227493,227338,226891,227063,227375,228698,229911,231005,232150,233344,234459,234736,235100,235892,236968,238209,239765,241449,243199,245031,245434,245212,244912,245633,246467,247212,247250,247567,247551,248325,249913,251794,254639,257567,260036,261883,264022,266645,269753,272906,277487,282981,288363,293335,298215,302329,305710,308539,311777,315570,319388
35521,28,Enterprise,Neighborhood,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,444096,448809,450304,453047,454788,459710,464260,469511,473041,475507,476410,478298,479889,481652,481739,483451,483997,484134,482055,480007,477941,477939,479894,481840,483664,485259,488737,492429,492063,488972,487718,491057,497102,501887,506711,511911,516927,521456,527156,535391,551096,571737,592859,609457,622779,635035,647840,658869,674694,690338,709082
343222,29,Williamsbridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,511615,514411,519571,525718,534148,539896,542783,546417,549428,552954,556254,559204,564379,568182,575645,581985,590595,594054,596710,596889,596853,599406,601510,606500,613023,618112,620580,620202,623119,629974,634808,637561,638489,642064,648875,654102,659316,662970,669139,673864,675822,676991,675183,676484,677613,683682,689380,696294,699379,702645,706957
274742,31,North Scottsdale,Neighborhood,AZ,AZ,Scottsdale,Phoenix-Mesa-Scottsdale,Maricopa County,975997,980883,986061,989626,992224,993462,996027,1001506,1009781,1017359,1022577,1027055,1030001,1031678,1034446,1036760,1040209,1041546,1042885,1047041,1050527,1055262,1060585,1068400,1073064,1079688,1098497,1123625,1139360,1150538,1162690,1188828,1209130,1229432,1243597,1262949,1289337,1313912,1350395,1377115,1429229,1474815,1528533,1566305,1597250,1625471,1648230,1675385,1703810,1746705,1788956
267971,32,South Mountain,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,270794,273038,274704,276209,276928,278121,279613,281415,283312,284725,285243,285967,287461,289757,292219,293100,293771,294430,296076,298253,299825,301180,303196,305846,307980,309468,311928,316298,319421,322617,326070,332228,338134,343942,349135,355473,362993,369841,379148,387079,400807,413636,427841,439097,448965,457960,465113,471609,477222,485817,494627
273565,33,East San Jose,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,854946,871879,887500,900847,919004,935184,952362,955972,953354,946598,937906,926764,914152,902902,896179,894859,893280,887475,885235,884247,891783,892862,897619,903803,918496,935287,952545,960347,948366,935791,930101,944644,956671,970432,982749,996707,1010161,1020764,1026874,1033250,1056188,1092054,1120434,1136170,1135849,1140358,1149174,1162709,1181526,1209714,1232928
193587,34,Bushwick,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1110224,1105267,1100324,1101450,1104946,1115063,1127043,1133976,1132741,1126340,1122619,1122282,1123549,1133934,1142223,1151513,1160665,1162316,1161616,1156098,1158145,1167252,1164923,1162701,1158194,1158016,1161649,1168567,1185805,1194655,1199393,1191057,1177525,1167494,1169514,1180296,1186285,1189272,1194657,1196405,1193810,1191284,1189759,1197577,1214013,1234032,1246198,1248604,1257454,1265768,1275613
194379,35,East Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,623760,629402,635256,641047,644434,648310,652072,655053,654348,655535,659299,666432,670459,673755,675076,677541,681171,682176,685504,685909,689137,690813,692638,698666,703688,707854,708337,711158,714694,716730,723370,730665,742418,748952,758675,763507,771459,777369,784206,788154,786843,787367,788378,796299,803910,808639,808512,806323,807098,811342,817770
275456,36,South Side,Neighborhood,TX,TX,Corpus Christi,Corpus Christi,Nueces County,349691,348265,348864,348758,349107,347094,346110,345752,345284,346268,347054,348709,349296,349021,348842,349612,350551,351727,353490,355444,357324,358126,359837,362019,364340,365057,365814,367186,369556,372517,374267,373844,373549,374277,376762,378046,377676,378806,380629,384397,390339,397535,407564,415566,422446,426516,430994,434968,438852,443001,448019
28380,37,Alief,Neighborhood,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,179081,179687,179898,180760,182054,184318,186287,188244,189767,191150,192059,193218,194198,195335,195623,195762,196337,197150,197476,197349,196797,197484,198409,199407,199154,198626,198980,200373,201186,201490,201835,203125,206606,209883,213253,215572,217650,221540,223937,227282,230256,235381,240685,246152,249535,252216,253902,256841,260032,263641,268815
10957,38,Corona,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,910955,919213,928042,936627,943837,949841,956312,961395,966589,970896,976131,979838,984201,987636,989942,985181,980273,979470,982853,985624,980664,979980,977770,982282,983998,987628,984986,979941,972997,970277,966159,963046,945870,934223,932376,,958052,959632,955588,954823,958971,959088,954631,944930,947247,954283,957636,955128,957392,958882,967150
273555,39,East Memphis-Colonial-Yorkshire,Neighborhood,TN,TN,Memphis,Memphis,Shelby County,536441,537086,540751,544393,544613,544525,543850,544896,548369,550461,553021,554736,558655,562356,565482,566602,568033,568820,570547,572228,574095,576078,578774,581060,580941,582161,585447,592181,595109,599124,601048,603816,606317,612765,619856,627083,635424,641323,647978,654520,662863,673689,681848,687598,691908,696976,706110,714005,722830,735256,747448
270945,40,Sunset Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1319720,1325638,1324647,1315038,1319351,1330339,1339185,1339274,1337194,1345556,1358194,1371663,1377810,1389611,1395448,1398355,1394142,1396893,1409367,1410090,1397423,1381125,1363228,1358918,1355511,1363057,1369374,1371704,1366950,1364672,1357888,1351636,1330924,1320365,1319505,1327117,1327867,1328502,1329442,1334617,1333747,1333690,1337388,1343590,1351052,1354935,1359369,1366368,1371483,1375035,1381588
273088,42,Bullard,Neighborhood,CA,CA,Fresno,Fresno,Fresno County,558450,563614,565897,567805,571222,575059,580290,580285,580596,578472,580419,581839,582209,582635,584240,584179,583459,584398,590064,596373,599703,601012,600222,600491,599541,599789,601005,603247,601689,597694,602931,613016,626279,631496,636781,642797,648440,654221,662135,671258,683596,697599,719703,741419,759763,765793,769122,771580,779450,789173,797069
275501,43,Southwest Dallas,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,252246,255758,258518,260361,261877,263189,265055,268122,269428,270189,269650,270949,272567,273881,274844,275351,275103,274641,273914,275175,277043,278697,279300,279964,281955,283404,284379,284256,283866,283923,285171,289241,293891,298436,300733,303100,305629,308666,311560,315632,321146,327845,334973,345514,356264,364635,368928,372077,374872,380713,386910
193406,44,Borough Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1306799,1318407,1320945,1321389,1321155,1328742,1336316,1347959,1353646,1358789,1354021,1357926,1360218,1372960,1374784,1371403,1365553,1364401,1369242,1365376,1357181,1351511,1347373,1341815,1332721,1329164,1330397,1330399,1326151,1324089,1328321,1334511,1334960,1336599,1335669,1337348,1334370,1338428,1335828,1333111,1323798,1323628,1325600,1338461,1354028,1370116,1376606,1377924,1379407,1386238,1401648
193285,45,Bensonhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1309525,1313700,1316040,1318309,1321869,1333232,1341912,1349830,1349499,1354673,1360239,1366573,1368886,1370178,1371808,1366354,1364772,1361136,1367706,1368269,1367699,1367741,1363792,1364564,1360849,1362070,1361591,1363802,1364959,1369246,1375793,1382490,1367536,1350863,1330650,1328765,1323662,1324508,1324755,1325390,1323791,1326671,1335820,1351723,1366807,1378987,1383833,1388943,1391425,1400670,1410074
276246,46,Central City,Neighborhood,TX,TX,Corpus Christi,Corpus Christi,Nueces County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160471,157061,153224,152783,154312,154986,155181,154768,155923,158812,161188,163177,164997,166813,168593,170386,173505
276652,47,West San Jose,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2186850,2241615,2293650,2335173,2377483,2409220,2438643,2416916,2389598,2353531,2334322,2295425,2250863,2215819,2193553,2190302,2184921,2173606,2148504,2126732,2129063,2133554,2143349,2146328,2171861,2202382,2231444,2228628,2186130,2157227,2159371,2216171,2265273,2305641,2329479,2347122,2360406,2360936,2366874,2397517,2476906,2573133,2648301,2686375,2693665,2706148,2730485,2765142,2816659,2889443,2967597
403223,48,Elmhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,942627,947616,955164,965046,974020,982685,991303,997886,1002978,1004271,1006334,1007341,1014667,1021696,1027619,1024292,1020395,1017402,1019016,1019904,1017432,1018894,1017023,1019929,1022116,1028113,1027814,1024415,1016706,1013127,1002800,994170,989593,992105,1002536,1010820,1018833,1019067,1018338,1015146,1016167,1015106,1014547,1011523,1012333,1014065,1015043,1012472,1011845,1011860,1015933
273527,49,East,Neighborhood,TX,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,195582,197907,199790,200539,201485,203700,205982,208206,210170,212199,213468,215182,215813,216035,215285,215759,216597,217323,217598,219731,222023,224405,225399,226573,227360,228485,229540,231330,232379,233976,235588,239185,242088,245214,247410,250157,251693,252762,254862,259447,265914,272680,280021,287819,295315,301791,306462,311307,316805,324073,331473
276215,51,Blossom Valley,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1131032,1158506,1182782,1202546,1224952,1240055,1253704,1248796,1245593,1241520,1236510,1222250,1197774,1175700,1157695,1150552,1142595,1135247,1133726,1135238,1144649,1146652,1152321,1156966,1172486,1188141,1210928,1219981,1208379,1197881,1195079,1223912,1245223,1269490,1285822,1301222,1311837,1317549,1324966,1347941,1390962,1442578,1482441,1502884,1511320,1524475,1549918,1577820,1609594,1648328,1686007
276476,52,North Long Beach,Neighborhood,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,592597,598557,603635,607687,609745,613124,616251,620869,626810,633706,638470,639507,643633,646853,650609,653321,656884,660446,660133,660149,661511,666144,667915,670530,670287,676745,683409,689727,687872,685399,689333,698003,708055,715844,721835,726876,728823,734970,739027,749136,762417,782370,803604,817698,825372,828622,833095,839919,847130,855759,868667
269592,53,Logan Square,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,594303,602207,604483,605045,605080,608359,608292,610296,611759,614611,615922,619095,618487,618866,616734,617891,616649,618279,619269,622475,622182,621719,621905,623913,627408,635456,641238,647963,646771,647085,649402,655511,665636,672588,678619,681646,683465,683926,684805,687096,690298,696898,705715,712909,715540,720493,728713,736693,741792,743122,748058
403131,54,Sheepshead Bay,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1122210,1128811,1134170,1135549,1140702,1150158,1156125,1159865,1164650,1173250,1179216,1182523,1181923,1180222,1178953,1179673,1181814,1180273,1183945,1186046,1185577,1178173,1167112,1159895,1160069,1163626,1171516,1173413,1172062,1164522,1168279,1176003,1184841,1182865,1180730,1184367,1191761,1199512,1204366,1206965,1204337,1201486,1206061,1220913,1238062,1251108,1261059,1264962,1267606,1269462,1274224
343205,56,Soundview,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,544819,545297,548160,552840,560608,569063,575429,583011,589338,595604,599761,603784,609954,618385,625420,627799,630230,633889,638496,642593,645983,650967,653057,655701,662265,669641,673264,673799,675436,681713,687897,692774,695887,698715,703355,707350,713631,719916,726009,729218,727898,726751,725267,727233,730514,737464,746557,753192,760182,763896,770731
118987,57,Willow Glen,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1785487,1820838,1850008,1866069,1889334,1913891,1942773,1930353,1908154,1883506,1872647,1847854,1816544,1789377,1778045,1776371,1772354,1756266,1750006,1752383,1770282,1775915,1784051,1791146,1808690,1827256,1853511,1865295,1843936,1823725,1819841,1861496,1898263,1926919,1948489,1963428,1979735,1983374,1991783,2019562,2077716,2149607,2206768,2247666,2267590,2291815,2316037,2349100,2390760,2451234,2510004
275467,58,Southeast,Neighborhood,TX,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,262453,264341,266740,268280,269223,270516,271979,272326,272654,272983,275150,277179,278930,279728,279858,279984,280115,280014,279850,279838,280157,280514,281457,282462,283515,284575,286058,287958,288744,290290,291722,294801,297305,300395,304017,308278,311809,315592,320519,328783,338217,348120,358030,365430,372587,378176,384883,391464,399127,408730,418137
193640,59,Canarsie,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,642491,649308,656018,659476,662064,663319,667483,671209,671915,672481,672625,676273,679672,685080,690188,694559,699256,699769,703766,701665,701803,699353,698081,701256,704025,707738,709990,714555,719753,724159,732489,739937,748977,752696,764873,773779,785617,792176,800899,807666,809612,810497,812066,819969,829292,833227,833756,831541,833182,837135,844044
276659,60,White Haven-Coro Lake,Neighborhood,TN,TN,Memphis,Memphis,Shelby County,117175,117171,116827,117515,118067,119308,120151,120620,121184,121728,122806,125326,127803,129582,130185,130540,131497,132051,132632,133301,134336,135346,136485,137658,138036,138883,139316,140902,141653,143498,145242,147037,148380,150315,152292,155218,157968,160626,163191,166109,169124,172008,174602,176194,177912,179888,183428,187290,190869,194684,196828
273480,61,Downtown,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1188046,1221886,1252954,1274659,1296461,1311039,1330750,1328992,1329439,1327662,1329096,1315825,1288877,1263260,1242131,1228773,1220565,1214694,1217373,1220487,1232359,1234447,1237544,1239064,1250842,1268598,1293802,1305329,1282434,1258779,1250235,1277928,1305901,1329761,1349056,1350743,1347016,1338361,1343577,1362406,1398777,1443125,1482999,1513025,1521875,1522496,1522377,1532264,1554745,1578993,1613137
274514,62,Mid City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1495382,1506844,1510558,1516959,1518023,1533184,1530827,1537672,1544681,1562803,1575827,1580505,1587275,1582399,1579407,1582880,1594024,1605299,1605197,1616326,1625589,1638294,1639516,1640453,1643200,1650853,1650485,1652974,1638887,1635222,1647154,1680350,1715816,1739174,1744530,1751565,1748942,1758955,1771469,1798386,1837877,1871475,1918561,1948460,1982075,1990696,1993301,1992247,1999625,2022990,2055467
271511,63,Northwest,Neighborhood,TX,TX,El Paso,El Paso,El Paso County,358000,357901,357126,357238,357510,359419,361094,362405,363572,364698,365391,364970,364574,366088,368887,372676,376708,380265,382747,383496,381129,377913,376269,377082,379206,381393,382181,382114,380851,380122,380282,380793,383919,389019,394877,399789,404203,408397,413586,418092,425948,434129,443459,451448,459900,467298,472599,477927,483494,489384,494720
41466,64,Van Nuys,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,719629,728719,736272,742790,745532,748848,751173,754850,759199,765935,771485,772942,769550,766066,762666,765535,768428,773220,774587,777772,780618,786689,795396,807910,816370,826498,838929,848810,848032,840481,843293,856553,870573,882635,892548,901436,907251,912671,919748,932242,950996,977971,1003114,1019083,1026151,1032894,1040567,1052219,1058175,1067544,1083868
275090,65,Preston Hollow,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,1298622,1310458,1314839,1314602,1308878,1306382,1308137,1319135,1321577,1321196,1314440,1315729,1319147,1322332,1324827,1322803,1319763,1317903,1318361,1326600,1338713,1341127,1336572,1327825,1332797,1336348,1340466,1338568,1337197,1337344,1340472,1352752,1365970,1383469,1392449,1403847,1410281,1421391,1430866,1446514,1465647,1492149,1519969,1564701,1608242,1643588,1661726,1679551,1698730,1730085,1759884
273652,67,Estrella,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,233978,236070,237798,239226,240076,241538,243168,245101,246803,247822,248912,250070,251715,253366,255347,256648,257571,258695,260357,262661,264285,265724,266489,268087,269246,270841,271940,275733,278909,282421,284875,289629,296257,303194,309801,316692,324579,331304,339471,346176,359491,371761,385321,394703,403692,412442,420150,426458,431718,439711,448416
